week,temp,dewp,hum
1,38.166666666666664,21.983333333333334,51.78850187822797
2,38.128571428571426,28.957142857142856,69.28452025516653
3,34.92857142857143,29.300000000000004,79.71945923778617
4,37.32857142857143,30.599999999999998,76.4387565059804
5,37.714285714285715,30.942857142857147,76.34221640704115
6,27.671428571428574,18.214285714285715,67.21049096206018
7,33.32857142857143,28.02857142857143,80.66771793452222
8,27.228571428571428,21.614285714285717,79.11677539653488
9,25.757142857142856,18.900000000000002,74.90770354012508
10,25.214285714285715,18.271428571428572,74.57774470635187
11,36.18571428571428,24.957142857142856,63.41786923788486
12,47.371428571428574,33.971428571428575,59.49974518697585
13,47.6,38.1,69.45589261965934
14,53.10000000000001,39.857142857142854,60.65289651490689
15,49.38571428571429,39.285714285714285,68.04862381756992
16,49.9,37.4,62.00788641636659
