week,temp,dewp,hum
1,36.925000000000004,33.275,86.50286709397254
2,39.114285714285714,35.57142857142857,86.99545828731846
3,32.58571428571428,30.185714285714283,90.75879969140499
4,41.542857142857144,34.971428571428575,77.30962473291004
5,36.1,31.45714285714286,83.06504217373077
6,42.17142857142857,34.357142857142854,73.63705182667596
7,38.9,31.428571428571423,74.3248581310319
8,46.199999999999996,31.52857142857143,56.37629654574362
9,46.87142857142857,37.41428571428572,69.49043365700788
10,42.671428571428564,34.385714285714286,72.31773466079281
11,42.471428571428575,29.657142857142855,60.23528616545081
12,48.042857142857144,39.81428571428571,73.03904755678315
13,46.34285714285715,36.371428571428574,68.03618743453067
14,45.44285714285714,31.24285714285714,57.349816159501266
15,52.114285714285714,37.58571428571428,57.548235561870534
16,49.699999999999996,33.14285714285714,52.758304702907466
17,57.88571428571428,34.771428571428565,41.741416029951
18,51.15714285714285,37.41428571428571,59.216916723858795
19,55.185714285714276,40.08571428571429,56.70831337521308
20,60.24285714285714,41.65714285714285,50.24869604909106
21,64.17142857142858,43.228571428571435,46.473626190668504
22,70.74285714285715,46.61428571428571,42.1411619983982
23,65.60000000000001,52.67142857142858,63.008989445078136
24,63.857142857142854,49.4,59.324380839839876
25,66.78571428571428,48.34285714285715,51.503852024857
26,68.08571428571429,44.199999999999996,42.110794839357574
27,76.51428571428572,44.042857142857144,31.487315178625998
28,68.97142857142858,44.82857142857143,41.83960143246953
29,76.17142857142858,45.44285714285714,33.59000016243395
30,79.9142857142857,48.628571428571426,33.473210085278716
31,85.75714285714287,53.6,33.30403603382987
32,71.0,49.18571428571429,46.00486297668319
33,71.32857142857144,43.971428571428575,37.36915461501761
34,76.91428571428571,43.8,30.785617677920484
35,71.60000000000001,41.471428571428575,33.638953152194105
36,70.77142857142857,44.9,39.453979430257526
37,70.27142857142857,41.0,34.55676361161234
38,68.92857142857143,48.0,47.23159520103721
39,70.3142857142857,40.114285714285714,33.34192222315912
40,53.32857142857143,38.21428571428572,56.41196605123088
41,52.34285714285715,35.771428571428565,53.12537259347613
42,57.228571428571435,47.25714285714286,69.27907821960486
43,53.39999999999999,44.971428571428575,73.02168305994353
44,48.957142857142856,42.142857142857146,77.23613513879232
45,47.72857142857142,41.0,77.38325763187524
46,40.114285714285714,36.614285714285714,87.19735251569158
47,39.628571428571426,35.142857142857146,83.83183083797329
48,39.528571428571425,34.785714285714285,82.97255718475111
49,30.628571428571426,28.557142857142853,91.90811740291262
50,26.571428571428573,18.428571428571427,70.9766716258455
51,44.57142857142857,42.042857142857144,90.77340202993987
52,34.58571428571428,30.557142857142853,85.05394261681765
53,34.425000000000004,32.375,92.12117479348811
