week,temp,dewp,hum
1,40.0625,21.5125,47.149458609059565
2,42.457142857142856,32.95714285714286,68.86738521407034
3,41.785714285714285,32.25714285714286,68.7103716625814
4,47.74285714285714,39.74285714285714,73.66074915343945
5,46.442857142857136,33.357142857142854,60.12323571892707
6,37.47142857142857,27.514285714285712,67.01151929772436
7,42.771428571428565,32.08571428571429,65.69932010264992
8,48.44285714285714,35.371428571428574,60.43104621277769
9,51.942857142857136,44.042857142857144,74.36046480209792
10,45.01428571428571,33.714285714285715,64.37917994352696
11,62.0,50.57142857142857,66.1436037765947
12,64.28571428571429,57.542857142857144,78.73903558917685
13,58.2,43.08571428571429,57.1025061278857
14,54.42857142857142,38.6,55.01355291969303
15,54.67142857142858,34.771428571428565,46.88667231337633
16,62.84285714285714,52.72857142857144,69.52872393820766
17,54.51428571428572,45.18571428571429,70.68203722080597
18,68.84285714285714,61.58571428571428,77.67900809875832
19,62.24285714285715,51.02857142857142,66.69932996636857
20,65.55714285714285,56.457142857142856,72.43531865127495
21,70.42857142857143,64.0142857142857,80.1432441968203
22,71.3,63.0,75.08680204553151
23,66.2,55.199999999999996,67.68284769151127
24,68.1,59.45714285714286,73.88456760638765
25,74.65714285714286,66.28571428571428,75.20354616310333
26,75.92857142857143,62.15714285714286,62.395128299608025
27,81.24285714285715,70.61428571428573,70.21090338806808
28,75.31428571428572,70.17142857142856,84.0800829981133
29,79.42857142857143,72.04285714285713,78.19677524157528
30,78.58571428571427,71.52857142857144,79.0046510823087
31,75.98571428571428,69.67142857142858,80.82983304293379
32,75.22857142857143,70.72857142857143,85.9353496267309
33,74.98571428571427,68.10000000000001,79.18851361702363
34,71.61428571428573,66.82857142857144,84.89448093298796
35,75.82857142857142,70.3,83.01440763626027
36,74.6857142857143,69.5142857142857,83.95967057129764
37,63.67142857142858,56.24285714285714,76.76459625534562
38,66.64285714285714,59.68571428571429,78.32795219254878
39,62.58571428571429,54.6,75.13111398540472
40,66.94285714285715,61.91428571428571,83.89535021107328
41,53.48571428571429,46.714285714285715,77.75741702036547
42,58.42857142857143,50.48571428571428,74.8608799543808
43,59.214285714285715,52.642857142857146,78.81906006266033
44,44.34285714285714,37.58571428571429,76.9953029865183
45,42.957142857142856,33.471428571428575,68.96469502153128
46,47.72857142857142,41.64285714285713,79.3287543851762
47,45.0,35.357142857142854,68.76951474668752
48,41.128571428571426,32.57142857142857,71.3719428869965
49,52.871428571428574,47.7,82.53307249882096
50,47.91428571428572,41.471428571428575,78.25849077811907
51,46.84285714285715,37.028571428571425,68.51758687526598
52,43.825,34.550000000000004,69.64698860783874
