week,temp,dewp,hum
1,22.65,15.175000000000002,72.61194667572268
2,36.4,28.3,72.1919595921899
3,24.800000000000004,15.671428571428573,67.8122916409732
4,13.957142857142857,5.857142857142857,69.62778686471732
5,24.1,18.3,78.2186039981706
6,20.02857142857143,12.700000000000001,72.79135181974931
7,25.299999999999994,18.742857142857144,75.83053622888714
8,25.699999999999996,18.6,74.12649957587685
9,26.400000000000002,18.842857142857145,72.76205755327406
10,28.099999999999998,19.5,69.77608720399553
11,28.900000000000002,19.614285714285717,67.85795555581619
12,26.75714285714286,17.24285714285714,66.93100793025391
13,34.94285714285714,24.142857142857142,64.39651547764771
14,33.6,19.457142857142856,55.7399662689118
15,36.01428571428571,30.385714285714283,79.8088436045264
16,39.68571428571429,29.357142857142854,66.27074698635992
17,47.0,31.04285714285714,53.63670786474505
18,56.7,43.98571428571429,62.379629704952386
19,50.42857142857143,37.38571428571429,60.76833045620691
20,55.185714285714276,39.51428571428572,55.462018293298996
21,55.44285714285714,45.028571428571425,67.9283572253244
22,62.51428571428572,52.957142857142856,70.92972933016239
23,55.699999999999996,43.52857142857143,63.55769309213019
24,61.81428571428571,53.028571428571425,72.8928681579696
25,64.3,53.57142857142857,68.14028609132178
26,68.2,60.14285714285713,75.45151414428497
27,67.87142857142858,55.2,63.88659395624131
28,67.61428571428571,59.028571428571425,73.98916716432896
29,75.22857142857143,63.971428571428575,68.06985264407109
30,62.357142857142854,51.714285714285715,68.1356652108685
31,61.91428571428571,54.271428571428565,76.01434571022261
32,62.114285714285714,53.285714285714285,72.80832393093786
33,61.01428571428571,49.01428571428572,64.63485903212216
34,68.37142857142858,57.028571428571425,67.09402607650269
35,72.17142857142858,64.92857142857143,77.99291263433288
36,62.25714285714285,51.07142857142857,66.77154036581867
37,62.957142857142856,52.60000000000001,68.92368620725523
38,57.58571428571428,48.4,71.39122167459848
39,54.75714285714285,44.6857142857143,68.7407724698816
40,58.31666666666667,49.78333333333333,73.22609947848817
41,54.528571428571425,43.971428571428575,67.45399033980829
42,45.22857142857142,38.24285714285714,76.38847838366812
43,42.42857142857143,29.814285714285717,60.72177785277147
44,43.54285714285714,37.1,77.88127819052858
45,43.728571428571435,33.24285714285714,66.34804879165111
46,40.22857142857142,30.885714285714293,69.04567562808401
47,33.08571428571429,23.099999999999998,66.38856898032984
48,28.55714285714286,21.985714285714288,76.10140843134553
49,27.199999999999996,20.571428571428573,75.78576962073578
50,16.342857142857145,9.942857142857141,75.45642920811417
51,24.58571428571429,19.057142857142857,79.17698654677382
52,24.12857142857143,18.685714285714283,79.42867846439123
