week,temp,dewp,hum
1,19.25166666666667,8.504999999999999,62.60383736824656
2,26.666190476190476,17.88780952380952,69.42628822197197
3,33.753015873015876,26.475158730158732,74.57520380271883
4,12.575595238095236,1.92202380952381,62.21805983303852
5,22.90488095238095,9.991428571428571,57.564563643807666
6,20.415952380952383,11.972619047619046,69.61670666673068
7,19.538571428571423,10.714285714285715,68.36755430128397
8,31.6597619047619,20.88559523809524,64.21869829367297
9,19.4302380952381,5.694166666666667,55.084935107596074
10,20.843142857142855,7.810603174603173,57.00944762242067
11,32.63711001642035,19.883908045977012,59.80083264415939
12,31.671674876847298,17.565763546798028,56.067136544131166
13,30.932019704433493,18.612315270935962,60.28033678156185
14,40.060755336617405,28.340558292282434,62.880883677705526
15,48.61357142857143,34.50511904761905,58.2857679102386
16,45.82083333333332,31.26345238095238,56.80612126529426
17,48.76738095238095,32.63,53.80601861738066
18,50.533619047619055,39.95438095238095,67.18034900666562
19,57.39107142857142,41.496071428571426,55.46295228692131
20,61.205079365079385,49.51746031746032,65.62137134814719
21,59.23492063492064,47.37047619047619,64.91436502818661
22,62.63380952380952,49.45190476190475,62.29454122497099
23,66.19609523809524,53.89717460317459,64.78896082406588
24,65.6747619047619,58.77571428571427,78.55749428020361
25,67.89809523809524,54.701904761904764,62.858521318499
26,71.30857142857143,60.709047619047624,69.40039530603606
27,72.66,61.739999999999995,68.76030312448401
28,71.33999999999999,61.260000000000005,70.74077631387988
29,68.99714285714285,59.57095238095239,72.08529069386557
30,71.60702380952382,61.084285714285706,69.65401083529487
31,67.36,59.13333333333333,75.1328751198137
32,69.3752380952381,58.501904761904775,68.71532654051617
33,66.76904761904761,56.9095238095238,70.92451904812262
34,67.71190476190478,59.40523809523808,74.96262336088316
35,69.52142857142856,59.11238095238096,69.72787244710143
36,72.69031746031744,63.76103174603175,73.73485627919511
37,61.690476190476176,52.705238095238094,72.54140795641821
38,58.494,48.91266666666665,70.67424469280236
39,60.242698412698424,50.822698412698415,71.36262824770823
40,59.773253968253954,52.44817460317461,76.83845379198874
41,53.69714285714285,42.351190476190474,65.60804732305753
42,59.86285714285714,52.18305555555557,75.84948884478437
43,50.230476190476196,42.098571428571425,73.83176597746079
44,48.4820634920635,38.78222222222223,69.18071808795419
45,46.315555555555555,32.59142857142857,58.91027616592198
46,40.85971428571428,29.949999999999996,65.04814909306423
47,31.970000000000002,19.317261904761907,60.080583358065496
48,39.12055555555556,29.822222222222226,69.2492725743343
49,35.79838095238096,27.692857142857143,72.27095792193698
50,31.500238095238092,25.014523809523816,76.98506171960848
51,33.492761904761906,27.384476190476196,78.5079030356779
52,41.65880952380952,34.70761904761905,76.3000901718122
