week,temp,dewp,hum
1,22.065384615384612,14.457692307692307,72.83466745348849
2,28.626373626373624,21.80879120879121,75.76946120080393
3,29.708791208791208,23.418681318681315,77.9710367914416
4,29.291941391941386,22.739560439560442,76.4808786674968
5,28.67261904761905,21.72619047619048,75.176205959869
6,22.357142857142858,15.390476190476193,74.46578764989523
7,28.704120879120882,22.271703296703297,76.91874751441318
8,20.220879120879122,13.931868131868136,76.32029070245665
9,28.858241758241757,21.818681318681318,74.7850530818158
10,28.37692307692308,20.349450549450548,71.77277397576111
11,30.82087912087912,19.295604395604396,62.36498973965884
12,41.17032967032968,26.761538461538464,56.88442257322951
13,41.23384615384615,30.200219780219776,64.94699293109785
14,45.401098901098905,35.12307692307692,67.50520460276344
15,43.43846153846153,33.69010989010989,68.88136848726732
16,43.099999999999994,33.47948717948718,68.98644991026448
