week,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1,25.07807929421769,43.5238768115942,33.84891304347825,46.19940476190477,47.71524844720498,17.998863636363637,22.097222222222218,30.933333333333334,63.589563492063476,45.689236111111114,71.47727272727273,9.497916666666667,21.673863636363638,22.949652777777768,22.385714285714283,21.065000000000005,30.44134615384616,46.816477272727276,21.475657894736845,31.354545454545452,7.0410714285714295,14.430766369047621,-1.9609080841638984,22.94642857142857,42.93950892857142,12.6765625,39.55267857142858,-1.136458333333333,12.776234567901234,12.682954545454544,25.03071428571429,32.25434782608696,33.8625,19.251666666666672,23.405375,32.03805916305916,33.004999999999995,23.77268518518519,25.34083333333333,44.25514705882353,6.02578125,34.71785714285715,43.67120716510903,21.7125,34.7359375,10.341666666666667,33.44395833333333,5.196874999999999,27.01964285714286,12.532291666666667
2,18.265266754850085,39.09056277056277,33.01788819875777,47.287912087912105,50.647938252223966,25.076623376623374,29.458730158730173,31.83095238095238,60.17263922518159,42.23690476190476,71.52337662337662,13.163095238095243,30.38441558441559,20.18650793650794,19.390136054421767,28.341785714285717,28.52747252747253,44.95668831168832,29.680451127819552,32.1,22.6,15.13814589665653,6.353654485049836,24.75918367346939,39.88303571428572,24.174107142857146,39.504591836734704,10.530952380952378,23.884523809523806,22.83116883116884,30.007142857142853,36.124844720496895,40.017857142857146,26.666190476190483,23.33642857142857,35.44776785714286,40.77657142857144,26.65925925925926,31.78928571428571,42.49270833333335,18.47589285714286,32.54693877551021,46.62587601078168,27.05663265306123,35.182738095238086,22.752380952380953,39.95952380952381,6.49375,28.514285714285716,24.342857142857145
3,15.947703604806405,44.1712987012987,42.338509316770185,50.24615384615385,54.262401883830435,28.62857142857142,36.849206349206355,39.561904761904756,56.019854721549635,44.390476190476186,73.04155844155844,23.900595238095242,30.88051948051948,28.75555555555556,27.08367346938776,38.155,33.72087912087912,50.64857142857144,37.603759398496244,37.45974025974026,34.057142857142864,24.87604863221885,16.102657807308972,33.693877551020414,45.64375,34.191964285714285,41.26122448979592,22.530952380952378,34.498809523809534,33.46233766233766,36.64489795918367,38.89006211180124,39.62499999999999,33.75301587301588,29.33857142857143,43.68571428571429,37.81428571428571,32.41216931216931,38.097142857142856,44.21964285714286,29.41517857142857,37.930612244897965,50.902336448598135,29.60586734693877,38.530803571428564,32.26326530612245,40.143317972350225,19.128125,32.320408163265306,29.673809523809524
4,30.21775884665793,36.514123376623374,34.964596273291924,53.24065934065935,53.763906331763465,26.5025974025974,19.47301587301588,22.880952380952376,53.98232445520579,37.91984126984128,71.4012987012987,16.213095238095242,25.86883116883116,20.68174603174604,16.258163265306123,31.12142857142857,23.331868131868127,43.72207792207792,18.77744360902256,23.761038961038963,10.777755102040818,9.444224924012158,4.2116279069767435,27.88367346938775,38.00535714285714,28.745535714285715,32.52517006802721,11.642142857142856,28.659542124542128,11.674025974025971,19.483673469387753,36.909937888198755,39.782142857142865,12.575595238095234,15.205000000000002,36.303125,36.30059523809523,16.96560846560847,20.665714285714284,38.05,21.81205357142857,30.720408163265308,46.1860035603026,25.601700680272106,27.012946428571443,6.030612244897959,35.74285714285714,6.3468750000000025,20.612244897959183,27.42142857142857
5,26.97761904761905,38.32207792207792,34.35217391304348,53.262637362637356,52.26738356881214,22.303896103896108,26.01507936507936,26.95238095238095,60.40798224374494,40.17074829931972,71.43636363636364,9.92559523809524,26.981818181818184,20.637698412698413,19.340816326530614,23.613571428571426,28.12087912087912,45.827922077922075,26.463909774436086,26.83766233766233,19.86428571428571,12.817705167173251,-0.5073089700996677,22.952040816326534,39.99625,12.15,34.496031746031754,1.836904761904762,17.343956043956045,20.590909090909093,24.858163265306125,39.23478260869565,40.91547619047617,22.90488095238095,19.787142857142857,32.036405529953925,37.75019047619047,22.447089947089953,28.111428571428572,39.17232142857143,10.421279761904762,31.65918367346939,46.13497997329774,29.75054945054945,29.735491071428577,19.005442176870748,36.65979262672811,3.738392857142857,23.314285714285717,15.989285714285714
6,17.787076719576724,44.55984848484849,26.136542443064183,48.978021978021964,49.69070120355836,16.018181818181816,25.17460317460317,31.58095238095238,65.59580306698953,49.3934693877551,72.90324675324675,6.269642857142858,18.00779220779221,15.149999999999995,15.088775510204087,15.794285714285715,26.13626373626374,43.16623376623376,25.147368421052622,32.09004329004329,16.34285714285714,10.886024844720497,-0.3787375415282389,15.990816326530616,39.925446428571426,-2.6160714285714293,42.611564625850335,-0.9380952380952382,8.986263736263734,18.993506493506487,27.43163265306123,33.7695652173913,38.780952380952385,20.415952380952387,18.652142857142856,24.57073732718894,29.787428571428574,23.74488536155204,27.362857142857145,48.105357142857144,2.4839285714285717,33.7,37.86675567423231,28.997193877551023,36.23087797619048,16.500000000000004,24.80852534562212,3.8915178571428566,27.399999999999995,4.3809523809523805
7,3.114673721340388,42.74320346320346,35.426552795031064,59.65604395604396,57.298584510727395,33.56688311688311,24.2,29.609523809523807,59.47376916868443,43.199591836734704,74.29870129870129,10.863690476190476,36.59090909090909,15.253174603174601,14.125510204081635,29.524999999999995,26.330769230769228,45.58549783549785,24.184210526315788,29.96493506493507,17.27984693877551,13.158409321175279,5.261461794019933,22.575510204081635,41.98125,25.463392857142857,36.88981292517007,6.185714285714287,26.5978021978022,17.777922077922078,24.997959183673483,47.0614906832298,50.63095238095239,19.538571428571426,16.870714285714286,37.87079365079365,43.432571428571435,21.55026455026455,26.37142857142857,41.112202380952375,18.57410714285714,34.259183673469394,47.422696929238995,42.127040816326534,32.62366071428571,16.16734693877551,41.16589861751153,7.737053571428571,24.107142857142854,29.68690476190476
8,7.489188712522044,58.16174242424242,53.38509316770186,59.38571428571429,54.98329670329671,35.547402597402595,31.277777777777782,41.695238095238096,67.84075867635188,57.84721088435375,74.51948051948051,28.365476190476194,34.64415584415585,36.777645502645505,35.51836734693878,42.83642857142858,45.9967032967033,62.808701298701294,31.668421052631587,41.21298701298701,26.97074829931973,25.36321428571428,20.06870431893688,42.79285714285713,59.108035714285705,26.805357142857147,51.56666666666666,18.46309523809524,35.60824175824176,26.310389610389613,35.41020408163265,49.03229813664596,47.089285714285715,31.659761904761897,36.50214285714287,52.359740259740256,41.26114285714286,34.06931216931217,33.965714285714284,56.13392857142858,28.641964285714288,51.54081632653061,62.565175789942124,38.82210884353742,46.326785714285705,26.202040816326534,40.030875576036856,22.79241071428571,40.03809523809524,27.967857142857145
9,23.720116843033512,49.710086580086596,39.53850931677018,59.86776556776557,56.13414965986392,31.631818181818176,23.84285714285714,30.114285714285717,64.25230024213074,50.69591836734696,72.14870129870131,7.991071428571428,35.4,22.182619047619045,21.367346938775512,24.693571428571428,32.245054945054946,55.41753246753249,22.96616541353384,30.98831168831169,16.07857142857143,9.469345238095237,-2.950830564784053,25.45714285714286,50.49553571428571,4.352678571428571,42.85391156462585,-3.3761904761904757,13.812637362637362,17.05324675324675,25.8030612244898,48.1991718426501,49.163095238095224,19.430238095238103,22.726428571428574,36.340548340548345,44.066285714285726,22.702645502645503,25.78809523809524,49.608035714285705,4.705357142857143,39.906802721088425,53.80080106809081,44.061904761904756,36.22901785714287,15.024489795918369,37.628878648233474,3.4508928571428568,26.81632653061225,16.101190476190478
10,12.198955026455026,47.72441558441557,34.85403726708075,59.81428571428571,58.353343799058095,37.64675324675324,26.407936507936505,32.14761904761905,62.92413793103447,47.975918367346935,71.42857142857143,20.417857142857144,42.88441558441559,27.012962962962966,24.63367346938776,31.215000000000003,33.016666666666666,46.90324675324675,25.275187969924808,32.22207792207792,15.861224489795921,15.697619047619044,14.912292358803985,30.48163265306123,44.835535714285705,27.287500000000005,41.41316326530613,17.770238095238096,30.107692307692307,17.572727272727278,29.101020408163265,45.17416149068322,51.34880952380952,20.84314285714285,26.335714285714282,34.875163690476185,49.282285714285706,26.344973544973545,27.754285714285718,45.71875,23.384821428571428,38.871428571428574,45.22412550066754,44.12637362637361,36.18348214285713,14.402040816326528,46.767050691244236,15.807589285714286,29.91632653061225,35.865476190476194
