week,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1,75.99691974037717,69.34406935885644,74.88853064181806,71.69831390848863,78.51147923123646,72.95122536821538,58.41997666436823,67.60568553755752,77.68954917097159,67.57051623143539,70.82527335672108,84.4363546113146,86.02998211204876,77.0334429180861,74.11781619788512,78.53197991153195,68.97893800523272,76.32379068027875,65.95481315852021,68.50075657713586,68.99071915935309,75.65692046867403,82.7810785502737,75.61066531911412,71.18766160409109,79.88350205998016,70.0419844900787,80.39964556017965,82.35036283868308,64.61859153602964,58.937568297074044,74.25187521558544,73.1526614149706,64.70498031387582,71.24297417306447,80.61420432400296,84.29527452167106,64.55747459597733,62.652705035941246,64.7634265360502,79.5923313288868,67.87515602655824,73.93162431343319,80.27078627530659,65.61602382646646,67.66488022790045,87.58331065478642,81.17053127186851,63.83066750492914,77.07544899455078
2,79.76035266669525,65.70840109608118,64.62879964222971,53.080166887236594,74.32765656573568,63.04891620757676,58.74300793548851,59.1173987591506,70.13317257672685,64.27963472212707,71.91342931652777,75.75984284002763,83.03366193228501,74.04045998846226,76.12501833185752,61.16984221842645,64.57730304147228,69.90757899557936,64.23051980802875,56.86728648325546,69.4782623519001,76.6574553536854,76.1072913806503,64.07855112385253,66.71346172483766,75.212537781017,58.23267759796604,76.30557809679928,68.66279204551732,64.13222338987507,55.838882756729745,50.39589117926847,63.47326153916782,65.17311889630034,71.15518671927711,66.77346747531122,84.03077139545441,63.22676799163593,63.19701642441625,57.86586272071297,74.14200906207039,61.71188916544558,64.5886309149585,72.4123401936598,56.147019979601176,65.5144286256245,86.55851642122632,74.91755870027689,63.06329086525693,66.70652361987614
3,76.03060898186949,69.12094677790923,72.40564856127966,39.49525002549245,77.52191298699545,62.89477802151453,48.05463264759956,63.8733700695578,64.09778086471007,65.11313640907517,71.6101589086027,80.43579564737995,81.97613325817424,74.0533202077807,71.59528779527545,74.3592671995963,70.57226239499562,74.80131168548989,54.43071079174208,61.72513251123421,60.15163556143838,75.61637965073803,80.33797863539809,72.5244626627557,70.80646009939954,78.38114352303495,59.570179262651926,81.96949551051584,80.88823863825608,55.8136576326212,55.30955378585657,41.58419595588905,59.61724245905473,63.63547817556191,69.1917591454324,74.15942898823404,80.5428980728834,63.715585151438106,53.430574990593776,57.91221716173241,80.33186155651163,70.32500855368964,66.2099919355577,71.58077429463471,60.60157063104807,62.99709138765081,87.46049690879528,74.35220703327988,69.56267976563035,71.7877525667225
4,82.26424119514427,72.64103544260148,59.37317832018754,32.95896437271407,66.40385146617554,62.33710389044876,61.47829135425096,65.49009750870121,76.46298813338848,71.74573750026306,72.85851806683134,82.9004214873159,82.85364725660186,73.21836865470299,69.48886231188892,59.50518964758176,65.23856104398553,69.74003812335401,64.52332250548079,65.16462858695073,68.32687475756825,76.62756428895649,81.9383293873975,63.64039170322916,69.34098374445969,69.89347339325218,64.66366968146957,78.13123821569837,73.31325516990195,63.301107593703136,61.6459930961994,40.689881104775424,56.22395688339913,63.86142085657614,63.87701783277421,54.203879571840076,81.47868967158166,62.34123438628549,65.02139837226477,65.48429161253806,74.35414548900555,65.3016317738911,54.689979462944706,70.82524208151135,61.00159100562671,64.31245505525565,83.99053249507077,79.54338028947953,58.985538015826975,66.55684566252879
5,76.85080433183603,63.531972101211466,53.83288582891204,37.23414331425006,55.60385501626082,68.58237135205717,67.17650669920982,74.82350195201886,74.37996620764841,67.88684009347851,69.9914711329785,84.06576724734963,78.69463395194995,71.86337341855412,73.26605332732963,61.37403945237943,62.94347888778236,62.924195956601075,71.37185001741159,70.8163271421527,69.32378648128565,79.24186179734009,79.96337328129933,59.051279129639866,62.74984640460771,65.84660334182028,70.26438581789,74.1116938700102,72.8360371979332,67.39946200764406,69.30300837710949,43.7911639934871,60.43963745301733,67.77919080191432,67.2618478256896,57.3715603143213,78.83704388473978,66.44680361231362,73.17493716145657,67.2788237951899,71.70198759035117,62.34475241806653,49.76962236547207,71.81811910051914,69.520142627341,63.01928882101034,82.16822250956406,80.61422359807379,63.43861434814983,65.77523269020824
6,78.67316104037954,49.08789943637291,45.2467028479212,25.78866507456539,51.9427468836605,58.226067574149035,57.62021197784528,60.52311386855506,57.2762129046116,50.71460238848972,63.85595221179153,72.00720707624605,80.80095409049201,66.99060144923229,70.02168375376182,52.63503607240699,64.65448368317712,51.57617989816139,62.66779052381596,57.01472819980554,64.85072718336798,71.15578445245497,68.37531382531118,56.55546798140158,47.830254155801455,65.08708033405783,51.23706086060078,72.18327231435286,66.24202910263902,59.59022375414563,55.80833369034709,31.991445098306908,50.1144354003379,63.4433439626025,70.30304245509663,47.86981856029679,76.73210967930014,63.82007440523204,62.57095398574236,49.232699131716146,68.55629876275577,54.18462536284216,45.93782047187828,77.36811739151203,52.464339061397716,60.89677947339987,83.49599308010312,63.58032068816887,64.85773281318657,58.75326062710846
7,75.9466330187361,69.13086100106926,66.38773602219125,26.467228885116647,59.999727165526714,48.56182218058876,59.43552025213911,70.04103108849286,67.9144617555347,67.69723356669603,68.40670011580751,79.88921382854744,72.24504731383469,75.01020095645939,70.43490709154464,43.92624372380835,76.15394083080331,71.26427043934675,61.99088861055726,66.03322876891185,66.52786718734605,71.32447160458409,79.60964417487351,60.47895498014842,71.78497812188661,63.461147975692576,68.15177212926042,81.7613473319172,60.92367835808133,60.128146393059026,60.28283228107478,29.38780914952582,47.89488362230091,66.0315450841795,68.44023979237143,51.647351121325855,77.33498384230512,62.315447494976475,63.21847936053065,64.46527022926493,71.06796656373206,72.22563459203045,59.42788617437058,65.27738518373006,67.00872291440665,62.25997296775591,79.63520351598929,76.09858056748001,65.108218522832,54.771523909013894
8,75.90289869709349,67.5518299990265,62.16680058631886,21.51836166571033,53.1229759592698,47.5836629097089,59.80832921378638,66.67473293098836,63.66360133633993,65.2067948053222,70.17110323583519,72.45800787795655,65.91693940337095,70.53222886682079,69.4381525027345,46.489225265542466,69.03048802604432,66.13246383524509,60.94731911506117,64.07094162275547,62.687362317455246,69.49172081643438,75.06830419043025,58.44511197061815,67.80481945969646,52.42814885269946,65.52212276724565,68.8109228860655,54.25225886971428,57.87976684029787,61.26585832449514,38.69509455857895,35.94343319641799,67.09205985474355,68.44489772661328,53.72535090571065,70.15370614075175,63.66896630454502,64.08794211099735,62.00419557927702,61.04559245917297,67.57068192954578,58.73710526142351,52.4236935502796,63.93523512274948,63.7136260781993,73.53856096351949,70.85009714389687,64.45066133154988,48.96993967501543
9,71.89040759861923,67.02776257675329,59.72880874217481,20.78130596552145,65.96808583196288,39.074081582166265,50.591548607894715,59.93569515846886,65.00994417841648,64.05001708371637,67.9567490201643,74.77730951304206,63.30901849829653,71.72578908177387,73.28113239901106,43.786964359846316,69.15980253445852,67.88920660807463,54.399180874680106,57.66726736399085,56.33872234897462,71.94412222110348,65.38361879598335,54.730470159955644,67.58701269923381,53.62651697238943,59.535186962720616,66.81409340112472,52.73585602882345,51.541008348200904,54.02100283616495,25.542305833214836,33.699057760399825,57.63307042770199,73.42887341424844,49.89013818191143,69.71126151063235,57.43113736876511,54.71396209156334,59.078308355786504,61.09723774513145,62.20171735404422,58.516398335582686,39.611583344109995,55.54576744457895,54.09907095707859,74.8038661734702,65.42396737541411,62.63990616260696,42.75454726422532
10,72.31556328108006,69.40482425600406,81.576054009543,28.19087349671977,69.90373849154257,45.57923086622676,57.615330855321616,62.38989156926141,67.67508746501647,68.75804502731079,63.74383600005365,73.31844412545347,71.60508459557492,76.94262678811369,72.69748583070178,61.98102494046688,67.46454899583726,83.20774330701303,61.68867618791978,58.83726378004518,65.62924451851093,74.12169275898748,73.78503386340054,72.91940726156145,77.35888656923453,51.73911445747158,67.09031484142116,63.073264505145595,56.54264475387485,57.03574827870757,52.71116032040736,31.622256927691694,44.26787021989787,62.65169476371433,69.2901716563025,80.84821958453402,78.13961474668123,56.588298106917456,63.41715101681983,67.68222260727939,58.46023469757608,67.29184305526272,77.24230968474059,49.65162710794297,58.32711608664789,60.8359581024765,78.51762434547915,74.37750793831701,56.38464664502966,51.08937040186491
