week,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1,22.114344175170068,34.24184782608695,28.096739130434777,52.50267857142857,53.48569487577639,25.590625000000006,14.577777777777774,19.379166666666666,51.30485119047618,35.197619047619035,72.44318181818181,5.5,25.66057692307692,12.360416666666662,10.791071428571426,22.83,18.999038461538465,39.24378881987578,15.391447368421051,19.507467532467533,5.289166666666668,10.343112244897961,0.6557724252491691,18.75369897959184,34.94029017857143,15.426700680272106,25.39186507936509,6.010565476190474,15.752155172413795,6.903409090909093,16.752168367346936,35.185170807453424,40.63557692307693,12.022916666666665,11.228125000000002,29.995640756302517,37.469,13.616203703703706,16.4625,30.608088235294122,11.41279761904762,25.301785714285717,40.10338117489985,28.612423469387757,20.726875000000003,4.141071428571428,35.190625,4.767578125000002,13.405357142857143,18.531250000000004
2,14.26228657228657,47.727950310559,38.754782608695656,53.74183673469389,54.22103174603178,32.90892857142857,32.62698412698413,37.37142857142858,62.80757936507936,49.04530612244898,72.76493506493506,20.902678571428574,34.823992673992684,30.763624338624325,31.78367346938776,31.7095,37.10329670329671,49.10136645962734,35.122222222222234,37.437662337662346,27.44015873015873,26.336734693877553,12.201196013289039,30.537414965986393,46.006845238095245,19.647482993197283,44.25039682539683,8.47857142857143,25.04876847290641,29.295064935064932,34.748979591836736,41.495031055900604,43.4912087912088,30.84666666666666,33.2352380952381,36.72207792207792,42.82083333333333,32.92733686067018,35.565714285714286,48.36974789915967,19.02857142857143,39.95510204081633,47.69832199546485,36.490561224489795,39.99255952380953,26.504081632653055,41.35747767857143,19.31339285714285,35.997959183673466,27.08809523809525
3,19.14627125850341,36.04968944099378,32.22981366459627,51.67619047619047,52.1051491365777,27.93115079365079,28.032539682539678,32.57142857142857,53.1001746031746,38.205952380952375,73.5397619047619,20.99047619047619,32.56813186813187,24.09087301587302,22.323469387755104,29.56642857142857,26.328571428571426,40.66583850931677,29.287343358395987,32.67792207792208,20.873809523809527,24.017201166180755,19.151052048726466,27.50901360544217,36.479464285714286,22.296031746031748,34.440532879818605,17.313095238095233,23.57980295566502,24.106168831168837,29.43061224489796,35.384472049689435,42.53296703296702,24.87333333333333,23.32857142857143,34.58441558441558,41.861309523809524,26.31164021164021,31.207142857142863,38.41764705882353,21.83174603174603,30.16938775510204,42.573741496598636,35.024149659863944,32.47053571428571,21.506122448979593,42.376264880952384,22.431622023809524,27.616326530612245,23.98253968253968
4,0.5710905612244896,51.22981366459628,46.911180124223606,47.990816326530606,49.96149659863946,25.49355158730159,35.453968253968256,44.23333333333333,65.18833333333332,51.96698412698414,73.16,32.744285714285716,32.0021978021978,40.53690476190477,39.75274725274725,38.62285714285714,44.29560439560439,54.09130434782608,34.36140350877193,44.04415584415585,22.764761904761897,32.46146744412049,23.11655592469546,42.06326530612245,51.52589285714286,23.827891156462588,47.117913832199534,18.672619047619047,29.36600985221675,27.503896103896107,39.55204081632654,35.15217391304348,38.65274725274725,33.456984126984125,39.89642857142858,45.12380952380954,40.78928571428569,38.24010989010989,36.10342857142857,50.640896358543436,26.16111111111111,46.68571428571429,51.949773242630386,28.86709183673469,45.76383928571429,27.50204081632653,40.37473214285715,28.316964285714285,41.51224489795918,22.787301587301588
5,7.742440476190474,46.99316770186336,39.378881987577635,57.248979591836736,57.279042386185246,34.79583333333334,29.546031746031748,33.847619047619055,61.78285714285714,46.94484126984128,74.32857142857144,20.425595238095237,38.46263736263736,28.66984126984127,28.53736263736264,33.637142857142855,33.25164835164835,51.49627329192544,28.572180451127814,33.82597402597402,17.856190476190477,20.091545189504377,5.562541528239201,31.505102040816325,46.84375000000001,22.273469387755103,39.740136054421775,6.979761904761905,26.81674876847291,22.802597402597407,30.93265306122449,44.47267080745343,47.23956043956044,25.746666666666666,28.44857142857143,40.34588744588745,45.83485714285714,28.162637362637373,30.21142857142857,44.69789915966387,18.24444444444445,38.1,52.09537414965986,41.58826530612244,35.04107142857143,20.844897959183672,44.085267857142846,13.971875,29.287755102040816,29.89365079365079
6,14.736945516945514,53.65018633540373,37.131366459627316,58.22551020408162,56.94445652173914,30.230952380952388,31.709523809523805,37.9952380952381,69.29928571428572,55.140873015873034,70.33896103896103,9.204761904761906,37.47802197802198,22.74285714285714,23.61918367346939,22.775,35.526373626373626,56.08850931677017,31.993233082706762,36.64285714285714,21.16095238095238,13.859183673469387,1.516943521594685,24.30408163265306,52.082142857142856,10.553061224489797,48.969727891156474,-1.1476190476190478,13.824630541871919,23.538961038961034,33.59183673469388,43.06635610766047,46.14505494505495,26.218571428571426,26.065476190476183,31.12031024531025,44.00476190476191,29.301098901098904,34.73428571428572,53.917647058823526,6.131746031746032,41.58163265306123,47.194829931972784,40.4704081632653,41.451488095238105,20.975510204081637,43.15089285714286,6.0133928571428585,33.224489795918366,22.25238095238095
7,24.745493197278915,60.16293995859214,46.76128364389235,54.171428571428564,51.65556776556775,34.000595238095244,38.098412698412695,45.014285714285705,70.94619047619048,61.74801587301585,71.83506493506492,23.763492063492066,29.83626373626374,35.06230158730159,35.41326530612245,40.674285714285716,45.88901098901097,59.505714285714284,37.117293233082705,44.65844155844156,27.796190476190468,25.83498542274053,16.819269102990027,39.356122448979605,57.87857142857143,13.551020408163266,54.56115646258503,11.867857142857144,28.741871921182273,30.522077922077926,41.6234693877551,45.1064182194617,40.263736263736284,34.239047619047625,37.65749999999999,45.65952380952381,37.327976190476186,38.62777777777777,38.894285714285715,59.77731092436976,19.369047619047624,50.94897959183674,54.94725623582766,36.70025510204082,48.313244047619044,29.385714285714283,36.875,21.589285714285715,42.70816326530611,22.157936507936512
8,23.728300865800875,69.05238095238096,53.703726708074534,45.42857142857143,44.3008712715856,21.087499999999995,43.254497354497346,51.34285714285716,74.35619047619048,68.42420634920633,72.43376623376622,27.79315476190477,18.95934065934066,45.511507936507904,47.80280612244898,30.14499999999999,58.71941391941392,70.20517598343686,42.879699248120296,50.87987012987014,31.67142857142857,35.49300291545189,14.669102990033224,40.580612244897964,68.05892857142857,4.109523809523808,62.82222222222222,6.8809523809523805,18.847783251231533,35.90519480519481,47.18571428571429,40.312111801242224,30.736263736263737,41.71380952380952,51.14714285714286,41.81933621933622,30.414285714285718,46.65396825396826,43.55999999999999,66.09579831932771,10.138888888888893,63.09387755102042,58.01566893424038,23.519727891156464,56.94925595238097,35.81020408163265,29.302901785714283,26.419419642857147,55.62244897959183,5.988095238095237
9,17.193190035273368,58.67888198757762,52.24906832298135,50.99183673469388,47.35866977225675,37.61369047619048,42.453968253968256,45.25238095238095,69.83936507936507,57.8126984126984,73.61038961038959,38.59166666666668,27.869047619047613,44.64087301587302,42.70549450549451,48.707857142857144,47.617582417582426,63.91376811594205,41.906315789473695,45.70649350649351,35.574285714285715,35.58338192419826,27.85265780730897,48.03673469387756,60.100892857142846,21.900680272108847,50.84149659863946,24.459523809523805,38.83152709359605,38.74415584415585,42.94115646258504,45.19875776397515,38.8,39.08104761904762,41.22071428571428,53.33823529411765,35.32202380952381,40.90978835978836,42.844761904761896,55.70084033613446,27.697619047619053,51.10204081632652,62.444070080862524,35.18163265306122,46.80230654761905,36.94285714285714,37.89285714285714,34.24910714285714,41.48775510204081,27.00476190476191
10,21.76302016302016,52.838311688311684,51.275310559006215,57.50000000000001,54.473286749482384,35.02202380952381,35.03333333333334,36.99523809523809,62.03619047619049,50.503306878306866,70.35584415584414,30.01825396825397,33.396043956043954,36.14444444444445,33.56813186813187,42.61642857142858,40.86373626373626,59.11583850931679,34.95075187969925,37.23896103896104,30.967619047619053,28.181341107871734,24.16445182724253,40.240816326530606,55.21339285714286,22.434693877551023,43.13917233560091,20.657142857142862,34.17093596059113,31.56493506493506,35.09727891156462,47.37826086956523,43.33406593406593,32.01190476190476,33.25000000000001,50.85504201680671,42.44851190476191,32.20857142857143,35.74857142857142,48.93949579831933,26.09338624338624,46.8061224489796,61.396495956873295,37.69872448979592,38.50580357142857,30.357142857142854,41.05223214285714,26.139732142857145,32.93469387755102,28.66269841269841
11,21.574851994852,53.47826086956522,51.97391304347828,59.75816326530612,52.87035196687371,41.205357142857146,33.64444444444445,37.56666666666667,61.49499999999998,53.957936507936495,73.01688311688315,34.792857142857144,37.92747252747253,38.63452380952381,34.638461538461534,46.525714285714294,42.27472527472528,60.38260869565218,31.911528822055143,37.53506493506493,26.206666666666663,29.242857142857147,28.24324473975637,43.60860544217689,54.925892857142856,29.026712018140604,46.294727891156455,24.230952380952388,37.968965517241394,27.661038961038965,35.303061224489795,50.082608695652176,46.03956043956044,29.912380952380946,33.09,51.776680672268924,43.5,32.10167548500882,33.33714285714286,52.389915966386546,31.23015873015873,49.06530612244898,61.27863881401617,44.10102040816327,39.722321428571426,25.573469387755104,45.596875,30.604464285714286,33.128571428571426,35.67619047619048
12,23.55130630630631,58.12111801242237,55.28881987577638,61.89693877551021,53.86314182194618,42.57380952380952,36.63809523809524,38.52857142857143,65.8509365079365,56.39563492063491,71.7948051948052,35.96607142857142,38.65274725274726,39.151190476190465,36.44395604395605,48.25928571428572,40.77912087912088,64.18385093167701,33.90902255639098,38.437662337662346,28.805714285714288,29.194460641399413,31.10132890365448,44.731224489795935,60.064285714285724,34.40122448979592,45.32046485260771,31.544047619047614,40.77093596059113,30.463636363636365,36.42244897959184,54.17888198757765,48.663736263736254,30.940761904761906,34.879285714285714,56.155042016806725,41.535119047619055,33.95132275132276,35.53142857142858,52.47394957983193,35.3,49.21224489795919,65.78730458221025,44.99724489795918,40.22790178571429,25.99795918367347,42.0138392857143,30.498660714285712,35.642857142857146,37.57698412698412
13,25.92356924421145,60.5447204968944,58.011801242236025,63.15102040816326,58.6772929606625,39.994047619047635,43.33174603174602,47.914285714285704,70.32876984126982,59.1634920634921,73.73766233766234,35.65446428571429,41.35164835164836,44.717857142857135,44.416483516483524,44.400714285714294,53.28571428571427,67.72173913043477,42.290225563909786,48.55064935064936,36.56476190476191,36.237026239067056,28.43514950166113,45.23571428571428,63.45535714285714,30.289795918367357,54.594217687074824,24.16666666666666,37.99408866995073,39.58181818181817,44.747959183673466,52.607453416149085,52.586813186813174,40.667539682539676,45.626428571428576,53.9705882352941,46.18333333333334,43.476190476190474,43.04285714285713,57.9470588235294,32.34603174603175,57.289795918367346,66.61460916442046,47.27678571428571,51.49374999999999,38.33673469387755,46.31919642857143,33.395535714285714,47.312244897959175,32.6531746031746
14,24.50980265980266,58.87329192546584,47.90621118012422,71.88367346938773,60.30528519099949,43.922023809523814,37.628571428571426,46.66190476190477,72.21500000000002,61.042142857142856,75.70541125541125,28.300000000000008,42.5087912087912,36.75753968253968,36.68351648351649,39.16642857142857,44.68241758241757,62.93923395445136,37.109022556390975,46.850649350649356,31.312380952380963,28.920116618075784,20.514352159468434,37.17244897959184,58.371428571428574,25.08639455782313,56.38536585365852,17.185714285714287,31.93251231527093,33.72077922077921,41.457142857142856,57.85217391304347,58.65164835164835,35.097142857142856,38.64857142857143,45.65133053221289,48.004761904761885,38.83280423280423,38.61142857142858,61.00420168067225,24.437301587301587,50.13469387755102,61.374555256064674,50.108418367346935,49.76785714285714,32.002040816326534,46.30178571428573,25.30535714285714,42.155102040816324,32.981746031746034
15,32.71145915246833,62.32981366459626,55.97329192546585,68.80306122448981,60.548927263212995,46.1297619047619,43.853968253968254,53.180952380952384,72.56246031746035,61.8063492063492,74.69350649350649,40.37430555555553,44.28443223443223,50.04246031746032,49.97582417582419,51.075,55.55494505494506,62.770129870129864,41.26466165413534,54.635064935064925,33.79523809523809,36.260009718172974,31.140531561461795,52.335714285714296,61.59196428571429,38.34761904761904,57.98850174216028,29.882142857142853,42.614449917898185,36.96883116883117,49.39659863945579,57.02049689440993,56.916483516483524,39.656190476190474,50.83547619047621,56.636554621848745,47.779761904761926,49.251322751322746,42.18857142857143,60.620168067226885,35.14206349206349,57.385714285714286,63.999267744833794,50.410612244897955,56.119196428571435,34.610204081632645,48.21875000000002,33.85334821428572,53.9673469387755,41.03333333333333
16,31.699898589065267,59.683229813664596,56.30559006211182,66.07448979591838,56.95290162218731,45.445238095238096,43.41904761904761,48.58571428571428,70.11642857142857,60.15198412698413,75.19740259740259,38.87023809523809,46.232967032967046,44.95317460317462,42.79010989010989,48.74714285714284,49.31208791208791,63.124025974025976,42.92556390977445,48.75194805194806,39.12190476190475,37.4533527696793,36.52126245847175,48.554081632653066,60.80982142857143,44.520408163265294,56.24625850340136,40.696428571428584,41.84113300492611,39.65714285714286,45.553061224489795,57.23788819875777,54.03186813186814,40.035,42.35285714285714,56.038655462184884,46.95535714285714,42.301058201058204,44.251428571428576,60.02100840336134,39.038624338624345,54.1387755102041,65.18636118598383,50.859795918367354,51.28348214285715,37.48979591836735,48.179910714285704,35.93526785714287,44.210204081632654,43.25555555555556
17,36.27462742504408,62.605590062111816,59.86211180124225,77.07585034013606,62.26683411826269,51.26488095238096,52.58095238095239,56.719047619047615,73.02968253968255,64.02559523809525,73.2844155844156,53.08511904761903,52.5945054945055,54.3063492063492,51.694693877551025,55.78857142857142,56.55164835164835,65.4350649350649,52.06917293233083,57.17142857142858,48.88825396825396,45.60174927113703,46.99867109634551,57.445918367346934,63.62321428571428,50.26598639455782,61.09047619047621,49.99642857142857,52.18669950738917,50.93376623376624,54.43265306122449,61.1,65.43956043956044,50.133809523809525,51.65000000000001,59.62310924369748,55.08809523809524,52.37989417989417,51.631428571428565,64.11344537815127,50.95,58.75714285714286,65.98504043126685,60.15867346938775,57.68437500000001,49.493877551020404,55.65580357142858,45.43883928571428,53.17755102040815,47.841269841269856
