week,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1,77.1278244010227,59.35234107384565,55.43712588112524,37.24626481172113,55.80020638430436,57.78884270309927,53.86892338243854,54.225277918646974,60.621022122270666,56.5273490485196,71.53043973639397,65.6697710208217,72.55355538552394,61.5150835411046,66.59019545386093,55.53529730332078,58.63204755417944,67.22452489975218,57.274134973475206,51.57053994144505,68.08017794034528,72.06140026325923,71.7264688052639,49.826236952923935,64.2984149777017,57.033003932514035,50.041238384139795,67.74586768270011,56.61708805428111,64.11347805908312,53.28162408054949,51.10245094218807,37.15243747557009,63.260580418340226,66.6230809794299,55.646608824626405,76.72532650239003,59.94399609837715,54.861247851737566,50.309399984805616,56.9058701856362,57.69086812135863,60.21398088609791,62.34005849076772,49.49035560214999,69.82044018518174,81.14458007560182,68.85261319656777,60.06240745980627,59.73329559955013
2,75.37915982928827,68.99819214201194,61.40552390953086,32.83516283270943,46.893719613297684,49.30151180840321,60.00152046385978,67.36931007733523,65.3091891277229,66.02008555711221,70.3192178193877,69.82903696464385,66.16648432764069,72.91754155112685,74.60313512241206,52.550641032584295,75.01460322839304,64.93030020704747,62.79843709327459,65.77603238800252,67.05860526078399,78.87308322422409,74.23649039892067,61.70893342361769,68.48818595505729,60.39821312531206,70.1367100512426,70.61962540046339,53.391662287158034,67.70154510492,62.607101459478464,45.77429211175008,32.768492768830164,68.22279208006803,75.41365280020035,54.2064355554925,68.36837517458461,69.35496022663736,60.35036532712991,65.77600915237397,61.50069136658746,72.12388311031887,58.24560270760042,54.005306945156896,69.35455971823919,71.02674517561239,76.95583762246639,74.34213586359925,75.5799316298868,52.612287126159345
3,69.52782561858734,72.40043227570528,70.96351737362623,44.1783469468936,62.01820646351965,52.93202701429964,61.43496971710896,64.01677636885364,68.95136910735613,70.70694530246247,74.78196586038196,72.89502780388855,71.14402492619838,76.47080764129663,78.0200266820365,58.848299376132495,73.61563725784086,77.06055562473473,64.32323148674561,62.24525998897586,68.4980346421693,75.9746679093252,72.50529397105312,67.65329607714222,77.6909458299225,69.60730693829625,71.84240544104681,71.05173923271902,61.366870048351316,65.0588273310352,61.19865660901868,40.294942381383606,36.07860984930328,67.0293025523045,77.35746333275983,62.24511529493346,80.13910315354308,67.49582832373451,63.02278858020363,73.38070535951975,72.19277522922222,71.53261779325028,63.81517612161155,53.71541368408713,66.06291755405643,67.05438913644043,83.54203513393878,70.88950808619613,69.65201829715099,61.45083277841925
4,71.98258465947735,65.16279031472298,63.92709645404891,35.820712089753336,60.873055880834535,56.80300138232268,67.16264118885726,69.97501379390229,74.27902036257927,70.20291187367478,70.15573561825789,77.63097309742614,73.52586067958381,77.90583471702129,78.981248641588,50.67119988043474,75.37738967432789,68.81971735548744,70.13421720479849,68.5523452530175,73.05119230274062,80.11003479416858,80.56252108146235,65.4180676066358,65.31507219753125,57.694756046200006,70.96865257229095,72.62486462379734,59.06226204807352,70.15282516481928,66.80583905201546,44.493343959014794,53.652204485825024,72.92533094862713,79.04733837615498,60.89620653598049,77.32469987601995,72.91500497535114,69.42509217615729,69.48028789342058,69.51374757631271,68.98989909568385,60.41143843894547,67.44682190558215,68.185267778037,72.08175946208864,77.08218094199138,78.85543475476257,69.72962496354093,57.34456866746747
5,76.30024709521753,67.47838834642842,69.9240038214143,32.51235641369854,55.26259250148463,55.08240143298614,52.59667365826337,58.078431644834396,70.86681299835602,62.63124369598784,67.10532015396686,77.14270644908959,72.59284382064158,74.57997447595221,73.33357626270123,57.65393294182697,65.27373593800884,81.41807005793603,58.16208618369689,57.93819695690466,69.67077553634742,78.34016481105921,85.86097590714628,63.76668014505276,75.76272869463814,64.33313687292191,60.2403727897045,81.46860512440948,56.79388080249685,65.17083467290625,53.049460311633155,40.671970405862645,42.30802588309147,63.85814100475213,69.66765466676917,69.75937907306644,70.13755903406326,60.37975645979662,54.85560918515159,57.85847395929625,68.84654095484244,63.172927146679505,74.38953787334998,60.824237998145605,56.34435268213842,69.95824101070001,75.44569112550036,80.51523510665504,60.4295856718314,61.245399139941156
6,77.52059860442036,59.34928460145992,66.06229616907915,32.671525304539536,60.308796011340284,71.76656404109913,53.85596915334578,67.79212350441222,70.41661809122354,61.770309436922645,67.50529855699332,69.79288281250707,77.2297209452466,71.42670293006479,74.93030866398068,68.58846256659712,72.0810310434008,65.08437009112932,54.50594794748907,64.58224272448335,59.44712774777909,68.25425224974575,60.14676355553925,66.46879617221475,63.27455179975505,70.29665709656699,64.56185899219614,68.00684254297454,73.90883487776303,53.34463066052176,61.585216792543505,54.928140423573254,43.28892946318563,63.54406578556427,73.93123809123884,69.74118671240038,74.63729915231002,69.26238001444969,54.77222946819693,60.03199001109005,66.29224156738769,65.27824858372604,66.42266354959348,63.164463402063376,66.11936519328634,59.30879578208686,76.78314484197931,60.01623627776189,73.4626012886798,74.9563564312536
7,81.27781489506481,71.64087119152089,77.12331071668453,48.346924204362104,61.13082442959849,65.49051353478991,58.78477542885274,62.63482497497713,73.4362781093505,72.85033691589796,71.06732226167091,74.60658571142612,73.20565528267569,74.75076547375144,72.36624335491788,71.12935047702146,71.04744186214242,81.05833969041143,62.25381428088174,59.559808040724356,64.92983512766419,72.49106648926349,70.73716716889909,70.27940784921475,77.2598481522566,66.48171373240011,63.686977162663275,70.4864425878136,72.31550547209639,62.12480901382315,61.03645123624343,55.045183702464456,54.9951097634698,67.5875023030557,72.18699894972306,81.33327591268704,77.25611405399526,66.51277567321844,60.752959986982795,68.13465208526284,62.00675237681306,69.45182938178216,78.64279095890282,71.27422123193013,59.124993928579684,64.75224721561834,82.83881586390272,71.93966506820381,65.43634495690762,69.65873581421813
8,77.90914560546445,59.35721603471064,48.60394186164925,26.91671873278025,53.25186748709109,46.56833505358299,56.071647169289314,58.54108496987855,68.25928071054011,63.0402944501271,71.03724176758666,74.09445763755646,65.8866522873051,64.74381140307197,70.08548542847991,48.53987962242031,62.825838566416124,63.581126088583076,58.58863598809367,56.49022709243122,68.11762686493444,76.48783371598886,75.71628629868431,52.11829070594582,59.544830672388194,68.4222026055301,62.295982348682635,75.54701626585073,65.22914172941904,60.72146151676573,53.97948611849029,29.406345817518314,34.37775881865697,64.2752159881309,67.18438273776664,48.7758259189157,73.54349139897492,59.10439990101911,56.30200484084461,60.41548213360353,73.59938255856676,56.025072233840724,54.49408965854529,50.123497933630354,59.65491458134509,65.40258651953039,74.00910314091821,70.82235198013167,58.41887239982378,62.28142704405515
9,74.26239031253573,68.32811394169362,49.5077960773057,26.927826544784033,54.34795683946028,51.186904824964046,63.48973642530838,66.46560489583742,75.34596323895532,73.50003643516642,71.78734851855998,75.31849334295681,66.03179163556392,60.89508014253824,62.79568385274264,43.67182727120269,55.58057845230905,73.14895859813643,68.09696488448623,60.92576387687613,71.11892503164769,78.72289308792088,80.05382001122743,51.32481333920331,68.66931393822007,65.4900567266339,69.53421359962275,83.51690970508534,59.92625565534182,67.54896985311463,63.414307681430245,29.34661738545652,38.91916682519175,67.29829633781756,63.3651105301717,47.28395304451843,73.3239068304432,63.33574345654423,65.09840835937561,71.13288748154545,75.39656242351053,53.82146266105888,57.853240351113186,55.09470338297409,61.33722202686255,67.48463361330072,74.25476532783352,79.40850296941673,55.685402900133845,60.56176994667075
10,76.1732449922832,52.672159708795796,54.5398160199429,23.8566563332771,42.9121456959566,40.939378227569925,48.542902702291634,51.590205594681606,65.3298539073382,55.276412561460134,76.61910605210667,55.442193337098246,53.51715455874463,52.776134826272866,51.91553195839093,47.300329650884855,52.70559996288493,68.7338660909448,53.19998930196518,50.331234296679106,58.37967482179652,58.89796398810465,66.66495081848086,49.66447884164942,59.595140315306,47.73198150421324,56.052832344795526,67.70289628956252,43.372143932364885,53.71645948446088,46.133006194771205,34.559306514695265,28.05783699099459,52.90244491715772,54.74920657616585,59.24848170061418,62.711661844898494,49.603170326443994,52.42859534972001,53.55818860692497,52.761957192625104,48.26056512177288,67.58625156961885,43.03802583016585,54.04140581882918,54.48080795328883,64.51025655064629,57.507040646146535,49.81670507101592,47.37643604830809
11,69.57981786578135,69.74673196597718,71.07266998907077,17.877698605870012,70.44189892377845,24.804135053503572,67.38212598936593,71.07574960864436,68.90464686560153,68.32240974813938,67.68844292905493,67.7932182548539,70.85644851820459,70.17786296969193,67.22477683637172,59.75962624196941,74.44717140065454,79.71492249642061,71.03783743776906,65.52273569023208,72.9701702529847,67.5485232879536,62.118418415438434,68.6125536624908,77.16889805282891,51.29455300962508,69.16076728726325,53.17877811946671,49.07823453677012,71.93733525838057,64.77347147329985,18.375238137551808,37.19417711932632,65.2672702404489,70.02366989484423,74.34473739953958,74.72004795676014,61.340622528745385,74.68177647533541,68.89541935204896,46.02933337407804,71.18669842124726,74.26196409183058,33.542729379053156,64.4921072730135,69.19049893030764,74.72532440994486,64.50308792582285,63.728339534639396,38.83329476406921
12,69.36685883687049,65.70394998713317,72.25342075379695,35.07581750024464,61.19115603984337,36.38995384265306,65.6783023991693,88.17379596082381,68.96857198207293,68.09102263585724,68.72746405899696,75.24641817679078,59.95275452457607,66.3452108623476,64.81058252406056,74.42647452097688,65.69654731996356,73.99678734524079,62.0885114617907,83.27298555880441,53.66619487990454,71.81904621617906,77.21795188496118,74.07089624346364,70.68258984265933,62.702040478949925,77.84892737846984,59.47356982478369,63.38899135391385,53.145343310828,72.08483747292476,29.04832140818118,34.649009293068104,67.65757850356401,68.99793221781897,77.50182183680606,72.84178532702704,75.0388045730469,68.62549261900121,72.81722182147429,56.54477904852264,65.43526419017861,64.16845404390334,41.95971064252921,78.5710393407032,56.502732912930796,68.04555506811757,74.06149140037456,68.36325785310207,44.17944749128181
13,71.18337404439292,68.33548335659712,68.05213121762989,23.26780021214506,68.23289928459104,25.102343525815453,49.44139945125145,57.54436969055957,65.96891535604945,62.87069127367964,64.91627593816365,63.114492982359934,64.61377831860229,60.92222282986774,60.84726265074896,61.04307293212038,63.07096420109153,76.22133925414708,52.50782489721652,54.37842108239591,55.62566610418231,65.89845340770209,70.78038508322146,63.10128555079059,71.64810212099249,51.60622621424465,59.29922578737524,62.834091955550775,45.47705283226121,50.62486050416089,49.66493858755091,16.010547210688813,35.130810506619184,54.82184681081378,61.24201155208952,70.78073174502988,72.60155323950376,54.85644898926167,52.9260540449644,58.931232279285275,50.115616935426814,64.27578815934831,68.90754982736534,38.17376688063892,53.71991884925017,54.410641950703685,75.10653097202523,67.88876391514388,54.00850580443425,36.60507771781239
14,72.46514882700141,69.56076976839466,68.25800481375076,15.737702308615676,48.403915874024726,38.02840854808364,37.3083178331518,39.43877344827248,65.08808659379642,66.29297130890697,70.00584679705207,50.636789809747846,48.99526753027728,58.51656463265984,50.81596722841308,67.47868222177578,60.41390029068964,74.48212830992809,44.765425714027394,40.045843228680724,49.86963435860721,57.15491087403921,46.70270360428608,65.02542236933466,72.17194210760576,49.9122278330233,60.724802831263524,48.327261105037934,53.354581805239285,44.252259853769395,33.50762171408563,27.980629014469677,21.738275747240962,44.143663793196495,52.21480310431382,77.24792547027965,65.34981762042487,38.7384501210299,41.384994968325074,65.16818962991762,45.079297006320594,64.34571437822879,65.67926154877914,33.516926165858905,48.498850797100744,47.04759936541408,64.64560906433233,55.702223836299744,42.96085140109577,43.213290704897034
15,70.59803901323733,53.82904054116372,62.060893284962816,23.778381270548802,62.7075258141067,41.90584682000196,46.49536761237303,44.43346248189622,59.86176700119103,48.48482767221143,70.82018166357489,50.27068128865493,42.68924073463892,50.47349205686923,49.32980181050394,61.880293151008814,49.69750938246672,70.41772948654412,50.96225180059647,44.83425424699834,57.893873416349365,60.40391311672756,53.242601328519704,56.16882098308626,61.52465891843199,48.93578698923825,46.27053744343628,53.57468862894803,55.03352791572266,53.01195526590854,41.158262500591356,31.028147104410237,30.4635394388834,54.06091123216208,54.0160958518275,76.48470830092383,65.05360045338726,51.831057853175146,53.51350663359835,45.82450959661309,53.72216147495698,49.067352961818116,68.21702378702558,38.285979121940755,41.22367847270166,55.571430690945654,61.13059285515607,54.415082812865904,47.6811428000006,47.07202196394756
16,73.78060752586819,74.60374466709449,66.36378688874703,18.62635394972984,60.630421991408966,43.067898306528775,57.64741926804163,63.296129801896676,68.90046717554243,75.53689172694982,64.05892693015058,68.13761627178971,56.03322764554407,63.9580243400674,59.79195248106508,57.429800721289986,65.63322723491447,73.58489105943755,57.23597794352916,63.40135612798401,63.05267223050636,66.07566291240232,69.35053237061022,60.79248761207431,72.57946463718713,55.94091048175226,74.21788414418711,68.73958539009938,58.18081234155733,49.93153466583601,56.100047476058386,23.564942422016454,29.487065474166304,60.418245753799184,61.93533096727024,62.90370594549621,73.05908619324306,58.492841527564536,62.96243918163445,75.36405863003874,65.49485270013902,68.72029778656814,56.55608691310061,41.686793762761724,68.11962002266128,52.78076071146739,69.38192119061284,65.95370909467283,62.592386316173666,51.04186291345678
