week,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1,77.5814698990634,55.39902010024055,63.832599097238024,35.7829367308048,66.36674885344418,63.55209089468653,59.920906679621936,56.386076066216276,54.76495560636978,51.44160948749298,71.82031568554702,75.18627963791647,74.98876293559101,73.81050990233422,77.82419100394159,69.15250742301433,73.82021900651709,61.80091773616089,64.74107241319462,55.14219435649265,68.18068361859501,77.6460209492768,70.0306892668566,67.95703204608739,59.69938462805316,70.7241055146903,50.77440310408801,76.02973805319179,74.53649036464755,67.02273570804408,55.962490083391955,53.33625931624663,61.949644378262775,70.44588010163038,82.19191473923618,65.29240277860667,83.60263993307667,68.23946886175537,62.852599261568365,49.337632548055666,72.63261378337046,63.945868929928466,60.383042919576674,75.28672654831269,56.530751136320426,73.58021990492148,81.14243007623544,73.68143046470273,75.69760834775506,68.88000764850403
2,71.46474548394512,62.87437223189658,68.42747679696511,34.999668000882195,67.85301211417368,58.03028525385015,63.806415102015315,64.9767591029769,66.75161529488443,63.45714527964171,64.20988884201178,86.31314663367115,78.35107032505248,79.62746918675839,78.87489647497048,72.4004509592493,71.90930093278766,67.74545354999873,65.77313506090813,63.43672113946818,62.372909482953574,79.36365358692089,83.8194076486333,79.35346037860812,67.29033081010385,69.9548576405588,56.33575579658586,80.15816385466006,76.77540373434816,68.43650399518658,61.526785517410005,44.27365667711393,58.598738217076985,69.63202432773906,79.63838164682213,76.59893752291217,79.88465360082905,68.72789277016714,64.60900427660798,60.50981881228064,77.39805000431387,63.72015221969605,72.7963269057102,78.15937370860286,57.959649131142996,72.73129617812583,85.92318275550113,81.9680827332363,71.66339946836821,65.04979307956464
3,75.62545968872729,82.40216140641526,82.59801418008256,65.27747779424784,81.9691217172158,65.98425978938768,72.72714635618046,73.82427809449126,78.63312182320148,80.87091514130059,65.07024591989749,92.3874814734102,76.16536241495872,91.100177900444,87.48791371709446,80.92087710526883,90.15696073736505,75.92852176262556,78.04698136917624,72.01727743894861,71.04030545672971,81.269322243256,87.40785024782895,88.32846388960007,80.84713940584676,78.0300036705045,79.0224318561348,89.25045111926072,86.38236995141735,80.61216151644994,70.03118773597417,54.11487510560096,72.39174806057487,74.05828517711006,84.43884454335438,78.34311797354319,75.55361356722891,72.91254630610126,75.08163901639077,77.28003625840705,87.10598598542484,83.34526578052379,65.57012856730644,79.26561753546683,78.74497799928221,78.95386322971204,74.35655898279006,84.81757414178337,79.98884491614967,72.88460201449435
4,77.97458171198785,63.829632932619866,67.2028403371824,65.38088697400295,77.78755871230629,70.24893799320145,58.48409454923496,58.043166385996074,67.63821131253404,65.16734431644791,74.6853780798637,73.7490901360775,81.77761919444933,70.61580778003649,72.37985665064517,64.06056813191479,69.34564112586762,63.88851121017515,60.71335116984426,57.087036773778244,67.28724760369921,71.96046052362442,74.50150257138938,65.24780628349275,65.73233959327636,76.96512739310381,61.571312614578645,75.54174074965056,66.35700207237201,62.545031502943566,53.91119604671672,63.572726925080566,72.71361865704574,64.6983139808601,69.2365656043466,67.77935180475619,84.18356109391287,60.477850260373394,58.86002341846279,61.99083619509814,73.94399984191793,67.0811255266656,66.55754018606659,80.03088506989867,58.17997981447709,65.56482279494183,84.85773748737107,68.97231506060471,66.03044669296047,74.1958834762133
5,77.70327643859386,74.56595957195131,79.76720469648332,61.79514499544565,78.72650845296121,69.50230021070928,53.4518326190697,67.57236570033747,76.43426607863772,77.16724444279811,64.95084174097046,81.36002656300789,82.6695327182585,77.19692888151027,75.10190700518642,84.59221166775005,76.43244111897918,77.51202669846863,54.44579144761889,69.62723306196132,56.6560226113,74.1610020416276,81.35808655174947,76.27646364546813,78.56362605272163,82.51859879180975,75.45524794885445,84.4415723492658,82.90126500294535,56.56596899848876,56.9654351165547,72.21199679686153,67.29393275167816,62.23839571055058,73.57639543241856,87.34321446528543,84.74012371663588,64.33872803709703,52.42192982915269,75.3162983877572,85.22169220309905,79.62104001240178,83.2671793793446,78.05480822069529,73.1308962530022,60.75186545284979,84.5477653574265,74.7656675844012,73.10290913112307,73.98415481715281
6,76.33746154363061,68.12891206058376,76.71746157486213,58.91209506856153,74.75558698021793,69.20286663940952,55.377944552835075,65.98865977553946,65.14799907543483,68.98105845710235,67.00804354306477,82.7566778939822,77.72397604016929,77.03216503594257,76.90187620293194,72.50117993159809,77.49287335895494,72.1973623722393,56.62059878591815,64.21872443384339,63.92857511579954,74.33643732163762,78.20836499501425,76.80087031141656,73.12716968855966,75.36174178273541,61.9952590555548,80.7959852845101,75.01276414015214,57.78989359622474,57.76870484085286,64.82636708875383,64.17498976695933,66.52312556784615,78.0906239566061,78.36226054994872,82.53464823275951,70.21111448495031,56.74047527730882,63.722112291932326,79.59734537850424,71.05434604130637,75.6315545669623,73.0672836287008,62.88981117426243,62.931072426368104,85.09574789862515,73.63424745992384,75.20543591808834,68.09238664717152
7,79.69365755934568,54.40640034130729,57.1799180197366,43.35794351166229,70.34355765528629,71.44588096802693,63.24925707156208,59.03540634371961,57.43816984192696,55.696901780436754,62.51252390398072,75.33419280316825,74.86939820219263,72.35927595420827,77.64673934954241,65.1623883926444,66.92197718498049,61.68812728148056,65.0550810571049,57.00677117714036,66.74166190159673,72.68180386514773,66.18661609389791,64.57390388020228,59.529798397882274,79.59274969633289,51.97902802425498,80.58790572294863,70.42913232260067,65.56275441512733,59.12243032245343,53.22305485871996,56.652790087240064,70.3744204693071,76.0261666335027,63.96690663289127,73.56719775970762,64.76256235522641,64.49054080446656,55.27576233495736,76.00299764378806,58.56716485476801,58.949034762952,78.04139467110419,54.29699924819929,69.02311169133834,72.18333412194737,64.49517215457679,69.93101767951026,75.3869159932044
8,79.00557616170009,57.620389186939775,57.670562750861826,47.239067670483465,70.88366336746486,66.2219911914197,83.29034155555796,76.22259626157422,65.52480435150689,57.11204043075893,67.5077497792556,73.13365370642572,69.50655393146589,72.50479013002854,79.78700290585914,67.83168365560398,73.15787231032253,68.4628336602334,80.31472848815052,67.34700492477921,81.8774485434563,79.97556074630832,65.22389977812186,59.62562432150246,62.239804938310364,69.80707758211253,62.59204092348447,79.86602964405664,75.16738239047456,81.69036167003725,78.28510812138344,54.8432099805573,56.76108539361534,83.96000556125949,82.1183124957892,64.44396299600223,72.24139008375828,78.11036580337176,82.55853681220556,57.0217907963575,76.4189996196234,62.120221071341646,63.74618130906674,68.09334409013202,64.53275512199184,78.16333398298184,75.31676907638655,69.86949074910767,78.26193493157795,64.8977732845896
9,75.43928695041552,55.569067784376486,53.58418062505059,49.97129252459103,72.53503860774424,63.47304660594838,53.28806463770078,54.19957728944629,56.6601421845981,55.985066576173715,63.26455698126278,76.55927939338879,71.37856964347901,66.34310282088182,67.71042523205087,62.40912479277318,60.051233167851365,63.194409683430884,58.627155337136955,52.633640782583505,52.77087099379142,66.7032947707001,72.60533948290288,56.57081148763566,58.022308435036706,73.8936101855492,53.67903929544036,88.05876588738714,78.44779163978626,53.96090405326564,51.621281871854904,47.64520178207864,54.01506039133875,60.76566012730972,70.89516624215351,60.353344632015315,73.84598337466761,57.20205294132935,61.66509932715295,52.797626614015606,83.81480004170217,54.81220394519307,65.99499200052685,67.72838041488568,52.686194735802424,57.74962491615362,75.31758887870465,64.79614312640496,64.01160600628869,67.14708973699827
10,71.75937436955526,66.63318140819403,66.55767914435295,53.103040433968594,62.10063931057989,63.65258389605982,56.80586541306328,67.49248683684996,67.64222322691315,68.58539038905268,66.46306664260237,90.7424584117708,66.49549440723942,81.44809258292668,79.04609308482459,79.48617437131747,72.01023545566305,69.04900634989906,62.975916479292486,65.2016408328905,54.72867559768563,77.05566789236744,91.15237742689024,77.88772961750281,68.20465075456423,67.57534376702797,67.05344425465745,92.36064321430264,86.18471945909235,58.64975839199085,65.32513102844955,47.56928538144414,49.699744264006654,61.005270911088346,75.87872238801576,70.81264745694051,69.86851644060383,63.55176715956436,60.96453389621705,65.70183839447562,87.85758751068475,69.4960619174446,56.816093927481404,67.04984711905729,64.34258418328879,54.30576930041154,69.38330164536984,86.14098421990904,66.23033278170196,60.859305555460175
