week,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1,81.95407784165208,75.3628991094121,67.14915646157205,37.16908771185523,52.37979818522896,65.22889135405113,58.19034221171736,68.58849059831013,79.74039289726338,77.13318612553554,66.15093065689753,70.70034609061203,71.59298791926163,72.65942579333706,71.96899382193631,67.02856362319481,68.23589808016271,75.3648290310987,60.027917245399316,65.51907577625553,60.4260053897513,69.7517027241447,69.52222869724399,65.08730347294035,74.03518075947204,71.03890768034627,74.54476749689627,71.83141307316659,70.8218044637885,60.67951800348276,63.32159413346608,46.19280909588544,48.204499837409365,62.603837368246566,69.76313212637535,66.63352500739612,71.38220189016266,63.381637265090745,56.29270044456675,73.81156630577652,73.04357027342567,69.89594511947341,67.0130813528562,66.59813970976732,69.43312990721769,62.403649934862564,73.66499421601374,67.49572538457008,66.39898409098143,73.3717853768627
2,82.52313781706097,59.502400985534706,66.39207847969004,31.57172959598688,57.17937527432064,59.70890626080568,65.82777751803718,65.88151637107858,71.68005054725265,62.69583280372453,68.8787851350983,74.60818960917614,70.65350170741105,77.30541453791557,80.55660994062536,64.59570369450121,72.01391656405619,62.76780184174243,67.7869156684002,65.88532615661607,67.29975703677451,78.80765252169762,75.66744414966072,68.53945307378066,58.285643537303564,68.6563885450319,62.31817946067042,74.21414271794795,64.20766695061423,67.92080430500984,64.22469331026679,34.17373402674326,45.87624420447549,69.42628822197197,77.19571099513333,61.38889577811194,76.99899616189106,68.24119427993125,68.31901101952991,60.640312389520815,69.91984883229522,67.08673110663901,59.27581118428196,65.88782180253527,62.81320003474811,67.83468163982492,80.1413984107512,74.19419863349867,67.8816230584159,65.70835369070927
3,79.08019836513968,53.891168557377846,44.920955526690406,27.745383748701514,36.42448962096746,49.78760216100967,78.21264197429828,67.79681060884683,62.42213494276067,55.441089185808885,79.2971637480867,70.97182905642312,74.50579740623468,71.9854231834333,75.55334589242796,44.60774758784866,69.53555835076429,52.466634340448984,80.54877531428212,69.61024267737993,82.92966238074435,77.93762715919547,75.93444461491845,52.7228892442853,54.84416543215311,63.65576572912535,64.05742310152179,74.3561991410452,50.25616774724038,79.7022920082412,74.66337957977977,30.32519272827409,40.31486033550951,74.57520380271883,73.20568339759971,42.65184405743668,77.61154876597075,73.0773719371875,80.87816244142576,57.05912626331504,65.48534298633999,62.450185345586206,43.209664174367475,62.193155934331685,67.34576625960578,77.45308605150886,84.7906044300667,77.35078219464562,68.45989554677183,58.516892359742975
4,81.44265864711484,47.6705442526141,43.916532297339934,26.99702125590048,43.19629121810347,48.151723768353996,52.545504835473956,58.1488852754845,61.73181533606743,46.8682718954294,68.44948407282564,65.65495677665128,78.78873985632954,61.98690436984013,68.87256215986555,45.298632835123655,58.093580394293745,59.5864934881111,55.9966392429446,52.96317406391665,59.093925548997234,71.728949185345,69.57077956766457,46.421282641328176,51.94088569700424,67.80534769818568,47.20280750784927,73.17479488527741,49.32336350531658,55.110840513928366,56.346377902960604,32.295029056064614,36.14803943038251,62.218059833038524,68.7205808343827,43.60343018532343,71.18673888288161,61.78996293360095,54.93341160941552,40.78079078790172,65.09679808107796,53.90110033478568,47.03825189830381,65.60665719209462,49.37529769193576,60.85968510274514,85.51929895550191,66.82485934888274,60.82618545016656,58.12138256899494
5,81.0632311613664,59.35519303763206,53.845361778124115,30.989278032794275,59.948517976521565,67.38089238953381,52.01921128340207,60.87214920154417,84.12014114531938,67.76179003590225,79.29137949008401,62.745074796871506,76.00057461569808,61.54066976881074,66.24657242584695,53.51821061042836,49.16534421992506,67.0978502413398,54.05374783697864,54.492472878235866,56.856286249863146,71.47455567064561,67.8246519155884,53.85931854173155,58.549362742622954,70.09858756147544,57.0689378426651,68.04670881749045,55.650076994784534,55.17525184006836,53.91131557197127,36.312872048896295,48.49323366069168,57.564563643807666,61.84992869237756,53.996418467156154,79.50173930345093,53.23844945538062,55.212190189885256,59.96956022664745,64.45458692684302,57.80398040447356,55.78332610386957,65.46851971693935,52.285240686156214,55.6657515279801,83.76788974026724,64.81203089278138,51.42435878781743,69.79516247405252
6,72.82156978895277,75.24168920258387,78.55881408453166,44.96009740991693,71.33582390237908,74.26235460339245,65.87282403960836,74.46538389363594,80.82390416965131,73.94113646948514,81.46362044242059,73.15541182357916,72.75302025557306,76.19097622525199,77.02410638386672,72.13602539275423,84.0449469446795,81.46381783462,68.32042520778487,70.71481203660504,65.73460811365523,73.63789507578765,69.17337330819645,70.21814485965228,80.43782716439556,71.1102959067185,75.40137055989368,67.68027879709386,72.4527101529427,63.487966667573396,69.35333202531821,56.1073636523025,55.79189974316482,69.61670666673068,73.70290707092529,79.68844777468121,76.98108629599042,70.57333639794211,66.10223762454231,71.42029827354243,71.5594486098055,80.89273479411086,74.65930371336694,70.05140019180429,74.78141200971315,67.99824651007249,59.59732103500154,69.16377999020897,78.47516280344053,75.61418184428565
7,68.24078825043857,72.48416384495117,59.12887438503146,27.281810207362515,65.4491709589779,64.82310629162035,63.69040917537237,68.45373007031286,68.6990145378776,70.50252309663558,78.24162552528742,74.07280598349742,76.42881263337618,70.99351891976579,72.09738584614408,67.20871427664234,68.98685618752873,76.6889865634489,68.00698033965611,63.25944609496343,66.33539806779389,71.61829034406637,73.16672325716877,64.92654298780458,72.6119632248334,70.41791935306712,69.72593721879082,74.7919909023668,69.96109517599552,67.4586344497064,66.45950111593655,34.339982139563496,42.635998395905894,68.36755430128397,68.91723680170574,63.39066084838964,84.06701273406576,68.26481683009915,64.78571807876116,68.39403329636974,72.5058763383617,69.46156421389988,63.726044756903754,60.75349411730428,64.77985464649625,70.01902552580592,78.1586738783671,69.85064115753022,68.13815287319271,67.64874431276893
8,71.35484619832181,67.13291626139141,53.22758232257189,19.61484917376712,55.974467173154046,40.671318993210214,66.79726514327074,65.27919633564117,72.31668360797785,63.36428193160387,80.32289742925839,73.66093502864359,61.32789974073805,68.46583344363935,70.63068605590692,46.67358047336424,58.85877126713039,71.29895080112516,67.45291143640274,60.750617424341364,66.45673390853986,71.1007596392544,75.46916339829981,53.313534500159854,67.70524939037621,64.43253680092165,61.030646952326315,71.81366017027206,54.793244004112275,64.5697820039186,65.04170833939028,19.263437549148254,30.71416422710165,64.21869829367297,66.29204580708918,47.65553089534596,75.25481681082194,63.190339995696036,66.2876623540348,62.06436260532829,63.09566446605747,55.44266605388401,55.177293248165256,41.340518585730585,54.79318499681576,62.53910234749306,73.28448918768775,73.53437450122712,54.099682522990996,57.623797901616676
9,68.75682290682444,56.29232398440431,56.998120750618,37.23583312807761,68.60434222173018,59.04816562481046,48.95157599431778,55.07520962438959,72.19685107746287,55.815699342358954,72.08667432711776,66.21927676704469,70.68125033543744,59.826764791342036,61.14565190001152,59.884010664320535,51.84901098217253,73.93414561245703,50.442485467242435,50.67787531055443,53.5493110700317,65.0014597845009,62.28628575568059,52.5801161918911,64.48020556648568,67.24770016940816,51.575045553859844,63.84825137339754,67.59536637964491,50.341482300500346,50.633502240859826,35.475113644694964,44.111995256183704,55.08493510759608,56.91560656908624,61.06856169317475,78.00403894272628,53.47303876830574,48.404377183113205,55.31893836624301,67.72327475479227,53.50380117275654,67.4054558213089,51.774338000011966,48.58559118168675,53.36723194482908,73.66278186470026,58.753726080048025,55.419993459459675,72.86842405838988
10,67.80356913275844,73.20365639333026,72.57677871762846,39.107353604663075,64.78894708676829,54.789375311784134,48.27909646746657,65.09113123431176,75.81421859698592,72.86275068469999,75.52282202787215,72.90686018859705,68.55726166396046,69.82357369982786,68.09634254097105,63.33539988676364,68.22442763897358,81.82350362460666,53.98664750570393,59.99340704666756,46.88904459976125,66.24553087333302,71.55456117116248,59.82186636406588,78.94477882852334,69.45643717215187,67.71367160977465,72.92968337769607,62.99747473399328,49.457409605696895,53.697848767822826,44.01420812665412,44.93929026210157,57.00944762242067,62.35701261000556,70.28270673617104,77.76735866529013,54.389192621551615,51.01289731259315,66.81052709057847,70.51775794978963,73.1560330944893,67.80151499344217,53.29371622769214,64.4364670230266,54.25740738483632,81.76483102370227,65.68354077099798,60.17195881921931,64.3008186245469
