week,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1,17.16739766081871,53.22282608695653,38.65072463768116,34.646428571428565,41.931043956043965,11.771875,32.23333333333333,39.14166666666667,69.76944444444443,53.70902777777778,68.89999999999999,20.932291666666668,13.213461538461535,31.44375,31.9125,22.5525,40.49615384615385,53.1858695652174,30.759210526315798,38.56363636363636,18.7125,24.702040816326534,12.313953488372093,30.201785714285712,51.82968750000001,13.000000000000005,47.648412698412685,11.729166666666664,14.470689655172414,23.540909090909096,34.48269230769231,25.958695652173912,27.42708333333333,31.58,35.06973684210526,31.731060606060602,29.516,33.01111111111111,34.004999999999995,51.08088235294117,15.917647058823533,44.00357142857143,40.18579365079365,16.388461538461538,42.58177083333333,23.657142857142862,29.726612903225806,18.792187500000004,38.57142857142857,8.826388888888891
2,17.480600505689004,35.97763975155281,27.57453416149068,51.377551020408156,52.89475155279502,27.552380952380947,20.792063492063487,25.63809523809524,58.90123809523811,39.037698412698404,69.88051948051948,5.7422619047619055,31.481318681318683,14.809126984126985,12.055102040816324,22.020714285714284,21.521428571428576,40.0,18.98646616541354,25.67402597402597,10.185714285714283,9.11720116618076,-1.2405315614617938,19.394897959183673,35.09285714285715,12.209285714285713,33.79693877551019,-0.6916666666666668,15.102955665024634,12.287012987012984,21.91648351648352,34.13540372670808,42.38285714285714,17.352023809523807,13.407142857142858,28.06049783549784,40.84171428571429,17.879365079365087,21.8,38.140336134453776,7.322689075630253,27.275510204081634,38.271495956873295,32.548979591836726,28.826339285714283,11.861224489795918,40.65522273425499,1.0450892857142855,18.7,21.26111111111112
3,23.704639696586607,45.32360248447205,37.851242236024845,50.730612244897955,51.95684782608692,29.092857142857138,25.41111111111111,32.65714285714285,62.02,45.307539682539684,71.63636363636364,23.062003968253972,29.286996336996328,28.615873015873017,25.604081632653056,32.857,34.459340659340675,45.83043478260869,24.826503759398488,33.050649350649344,14.081122448979595,19.655529640427602,16.077076411960128,32.480612244897955,43.61607142857142,23.72357142857143,40.89897959183675,18.352380952380948,27.671264367816097,15.229870129870127,28.290109890109893,36.406832298136656,42.188690476190466,20.76857142857143,26.99,38.48614718614719,41.76285714285713,26.56084656084657,28.51942857142858,44.594257703081226,23.645378151260505,38.304081632653066,44.44083557951485,33.32091836734694,36.57678571428572,12.214285714285715,39.67296466973887,19.03392857142857,31.665306122448982,23.72063492063492
4,9.254134007585334,48.00869565217393,44.31076604554866,50.746938775510216,52.323377329192546,27.0375,31.841269841269845,35.62857142857142,62.03777239709444,49.62380952380951,72.85194805194806,32.588095238095235,28.2032967032967,35.05555555555556,33.53265306122449,38.72892857142857,37.82087912087911,49.895031055900624,31.096240601503762,36.094805194805204,24.11224489795919,25.73858114674441,27.347176079734226,38.423469387755105,47.096428571428575,33.940714285714286,44.698526077097476,29.192857142857143,34.95016420361249,25.562337662337654,33.40659340659341,36.250310559006216,41.262142857142855,26.379206349206342,33.034285714285716,44.280086580086596,41.06171428571428,31.696031746031736,33.05714285714286,49.33277310924371,33.71764705882354,43.310204081632655,49.488499550763684,31.88707482993197,39.02276785714285,20.43469387755102,41.90829493087558,27.942857142857147,34.418367346938766,25.526984126984118
5,6.059580602883358,46.79006211180123,46.162111801242226,54.11734693877551,54.98865683229813,35.944047619047616,20.368253968253967,29.685714285714287,57.75181598062954,45.440343915343924,72.24285714285716,30.23809523809524,33.23717948717949,32.552777777777784,28.081632653061227,41.534642857142856,34.54615384615384,54.957763975155274,20.0,30.07272727272728,12.58469387755102,19.35607385811468,23.03920265780731,38.75714285714286,49.575,31.467142857142854,38.421768707483004,23.645238095238096,35.84080459770115,13.277922077922078,24.72747252747252,42.60517598343685,45.52023809523809,17.34904761904762,23.862857142857145,47.92135642135642,42.276,22.73671957671957,22.002857142857145,43.22521008403361,31.763025210084038,40.55918367346938,56.213084112149545,38.0969387755102,33.48258928571428,9.330612244897964,41.211290322580645,22.675446428571433,26.51632653061225,31.49285714285714
6,5.309472789115646,43.949068322981354,39.81304347826086,57.135714285714286,57.186112836438895,39.00178571428571,21.004761904761907,32.919047619047625,60.154196933010475,45.300396825396824,73.39740259740259,17.05228174603175,41.445054945054935,28.384920634920636,27.3030612244898,35.664,35.37472527472527,48.07453416149068,19.886466165413527,32.77792207792208,6.993877551020407,17.93377065111759,12.304651162790703,32.52040816326531,43.87321428571428,31.777142857142852,41.07704081632652,13.829761904761904,29.057553366174048,11.62207792207792,26.216483516483517,45.957763975155274,51.089285714285715,18.41873015873016,27.71071428571429,39.745916305916296,48.61428571428571,25.57724867724868,22.94857142857143,44.716806722689064,25.47142857142857,38.33469387755103,47.91295060080107,46.460204081632654,37.266071428571436,9.785714285714283,46.478571428571435,13.945535714285713,30.84081632653061,36.52142857142857
7,12.230465465465464,44.718012422360246,40.900621118012424,60.035714285714285,58.87005952380954,38.92380952380953,19.090476190476192,27.58571428571429,57.01452784503632,46.09920634920636,73.41948051948053,19.63928571428571,41.04175824175825,24.705952380952386,22.587755102040823,36.04571428571428,29.759340659340673,52.850931677018636,18.99624060150376,28.453246753246752,6.802040816326532,12.686345966958218,11.407641196013286,29.985714285714288,46.27410714285714,35.03285714285714,38.579591836734686,12.333333333333336,32.00886699507389,11.589610389610385,23.66373626373627,47.29913043478261,50.94880952380953,16.238730158730153,21.218571428571426,45.485714285714295,46.627428571428574,21.83227513227514,20.391428571428573,44.42689075630252,25.15294117647059,35.76122448979592,57.1087583444593,43.45969387755101,32.87678571428572,10.138775510204082,47.90937019969278,12.779910714285712,25.026530612244898,37.50238095238095
8,28.36597151360544,39.81490683229814,30.26273291925466,58.718367346938784,56.36804865424432,29.316666666666666,15.201587301587304,18.095238095238102,56.66561743341405,39.66838624338622,72.28441558441556,13.172023809523811,34.61318681318681,15.632539682539685,12.488775510204079,27.708714285714283,17.20549450549451,49.11739130434782,16.343609022556393,18.545454545454547,12.548979591836734,5.883333333333333,3.127574750830564,20.716326530612246,41.31116071428571,25.787857142857142,28.179047619047626,6.817857142857143,23.25467980295567,10.796103896103899,16.20989010989011,44.07826086956521,47.70833333333334,10.878571428571426,10.774285714285712,35.06017316017316,44.750952380952384,12.628571428571426,18.16857142857143,35.467226890756294,17.45378151260504,25.391836734693875,51.4769541778976,38.7,20.801339285714292,6.761224489795919,44.08156682027653,5.659821428571428,14.13061224489796,25.4968253968254
9,26.83791241496598,41.340993788819866,28.354037267080745,54.33673469387754,52.82113354037268,20.42321428571429,17.634920634920636,25.619047619047613,64.05326876513314,43.86438492063491,74.10000000000002,10.051785714285717,32.013186813186806,17.246891534391533,15.753061224489795,21.535,25.51978021978022,42.56459627329193,17.1781954887218,25.916666666666664,11.206122448979595,8.278425655976676,7.173532668881508,21.42959183673469,38.87656250000001,19.689999999999994,34.785714285714285,9.095238095238095,18.901477832512317,11.376623376623375,20.96263736263736,31.356521739130443,42.628571428571426,13.47095238095238,15.052857142857144,27.074458874458877,41.97542857142857,18.379365079365076,19.837142857142855,40.59789915966388,15.576470588235296,31.47959183673469,36.86683737646003,34.056122448979586,28.964285714285715,8.16530612244898,42.318894009216585,7.3254464285714285,23.155102040816328,15.990476190476189
10,24.457763605442175,50.89958592132506,37.366459627329185,54.269387755102045,54.20829192546584,28.823809523809533,27.18888888888889,31.65238095238095,68.21404358353512,54.027275132275136,71.44675324675326,23.536309523809525,33.939560439560445,26.42301587301588,25.901530612244898,35.957142857142856,32.93736263736265,52.42546583850933,26.502255639097747,32.571688311688305,21.13469387755102,20.47376093294461,17.31395348837209,34.156122448979595,48.718452380952385,27.545714285714286,45.2826530612245,18.952380952380953,30.776354679802946,22.022077922077926,28.808791208791213,40.644099378881975,43.30357142857143,23.95079365079365,26.72285714285714,38.73896103896104,42.62742857142858,26.43862433862434,28.02857142857143,51.349159663865564,24.59243697478992,40.23061224489796,46.3611337868481,34.8734693877551,37.46785714285715,20.083673469387755,42.47649769585252,18.62098214285714,31.638775510204088,23.346825396825395
11,2.6460124410124406,62.71801242236024,53.56501035196688,63.924489795918376,62.98820652173913,43.505952380952365,36.597619047619055,45.36190476190475,73.86497175141244,63.07158730158729,68.85844155844157,46.0797619047619,47.516483516483525,46.58531746031747,43.76102040816327,52.63500000000001,52.05054945054945,62.007453416149076,35.44135338345865,45.62207792207792,27.613015873015875,38.0673469387755,43.92923588039867,51.98979591836735,62.117559523809526,47.34686716791982,57.52312925170067,44.823809523809516,50.16305418719214,32.507792207792214,41.78681318681319,50.0248447204969,55.90833333333333,36.748888888888885,43.115,53.65670995670996,51.543428571428564,39.89894179894178,37.071428571428584,61.50882352941176,50.192436974789935,56.02857142857143,56.98953728661275,47.77244897959186,51.51116071428571,32.155102040816324,51.54073732718894,42.29419642857143,46.32040816326531,42.82539682539683
12,23.274313105773288,64.38136645962733,54.645445134575574,64.4825,61.97736787022502,47.02738095238095,32.280952380952385,41.723809523809535,73.53119047619047,62.92849206349206,72.64675324675324,44.421428571428585,47.36000000000001,47.173412698412704,44.729591836734684,51.073428571428565,49.8956043956044,67.37888198757764,29.730075187969927,42.91428571428572,22.547619047619047,35.54693877551021,36.157807308970106,50.48265306122449,64.29285714285714,42.87042857142857,54.175113378684784,33.57261904761905,48.369458128078826,24.985714285714288,37.1945054945055,51.103105590062114,58.468253968253975,31.202857142857138,43.56714285714285,55.0465367965368,49.106285714285704,37.249735449735454,31.628571428571423,60.16414565826331,41.77983193277311,54.24693877551021,62.939386792452815,52.12959183673471,48.84583333333333,23.54897959183673,49.247465437788016,38.839732142857144,44.65918367346939,44.168253968253964
13,25.550164348925403,57.39937888198758,54.54610389610389,67.64897959183673,63.0364311594203,47.09880952380952,33.79523809523809,39.419047619047625,68.39595238095241,57.77328042328041,74.37792207792208,35.113690476190484,45.00659340659341,38.474206349206355,35.224489795918366,49.90642857142856,45.567032967032965,62.11304347826088,32.896992481203014,40.13116883116883,28.46666666666668,27.94460641399416,31.20631229235881,45.22551020408163,57.78645833333335,44.32857142857142,51.28469387755102,35.50238095238095,43.048768472906396,30.027272727272724,36.63186813186814,56.76211180124225,58.60595238095237,30.052142857142854,34.91142857142857,57.75367965367965,49.93028571428571,34.04656084656085,34.38,56.1453781512605,39.95462184873949,53.07142857142857,64.61772237196766,50.488265306122464,45.35803571428572,27.04081632653061,51.35867895545318,29.969196428571426,39.80612244897959,43.849206349206355
14,25.467871892119692,65.50807453416147,61.70064935064935,69.49387755102042,60.0564026915114,47.022619047619045,42.18253968253968,51.01904761904761,71.07686507936506,64.38412698412698,75.32337662337663,52.18214285714287,42.93076923076923,53.41031746031745,50.485714285714295,56.472142857142856,54.94285714285714,69.04472049689443,40.54210526315789,51.750649350649354,32.767619047619036,40.39854227405249,42.61179401993355,55.945918367346955,66.75089285714286,42.64071428571429,57.198299319727866,40.575,51.66748768472907,36.785714285714285,46.95934065934066,58.124844720496895,56.54404761904761,40.42447619047618,48.277142857142856,62.144588744588745,45.22799999999998,45.86825396825397,41.314285714285724,62.12184873949579,47.91666666666666,59.946938775510205,68.41326212728083,48.7265306122449,54.36160714285714,35.9530612244898,47.47142857142857,44.030803571428585,50.046938775510206,41.49603174603174
15,29.03662376662377,69.24906832298137,65.7714285714286,64.55204081632654,56.03276397515528,48.65714285714285,43.63968253968253,51.91904761904761,76.10999999999999,70.44993386243387,74.43766233766233,49.355357142857144,42.697802197802204,57.744444444444454,56.11632653061224,58.410714285714285,62.38021978021978,71.64099378881987,41.98571428571429,52.527272727272724,34.792380952380945,43.073760932944616,42.86258503401361,61.075510204081624,69.49553571428571,41.65857142857143,65.48809523809523,41.90357142857143,49.39261083743842,37.883116883116884,48.32967032967032,59.001242236024844,52.63452380952381,43.11317460317461,55.713571428571434,65.62207792207789,45.628571428571426,49.63227513227513,42.565714285714286,69.31008403361345,45.311904761904756,65.62857142857143,70.46315086782373,48.65204081632653,59.050111607142846,37.59795918367347,48.042396313364065,42.060193452380965,57.938775510204074,41.29047619047617
16,28.6803997378768,68.12770562770561,65.23860248447204,64.35479591836734,62.79647566718994,42.06357142857142,54.14476190476191,58.68380952380952,76.99261904761904,65.9280158730159,75.33090909090906,59.22916666666668,46.90505494505495,61.81000000000001,59.74188775510204,58.70038095238093,64.22065934065935,70.86462732919256,51.44015037593986,59.77584415584415,44.911047619047615,52.18548104956268,54.922267573696146,62.391224489795924,70.09700892857144,45.758285714285705,62.36700680272109,51.10452380952381,54.1880459770115,48.83532467532468,57.804835164835175,52.82534161490682,56.14690476190476,53.263714285714286,59.95271428571429,64.11021645021647,50.05599206349206,58.00243386243388,51.469142857142856,65.14941176470587,52.657460317460306,65.9369387755102,68.35596128170894,47.510408163265296,61.136543778801844,48.96489795918367,50.41926267281107,54.75973214285715,60.2526530612245,42.07611111111112
