week,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
1,77.6625974694506,74.4538015811494,73.19455110740185,58.92502665631832,77.72883484917051,70.77648662109563,65.30907929929853,72.47437520290258,77.6021682184377,75.00281068484327,69.05207381659419,74.26206022117691,78.0335414287234,76.18133320911333,76.98709942293355,67.16810529123782,74.32451945690433,76.57277335986392,70.79719274801505,66.90501446058487,73.58727862091624,76.00489421216388,76.58111697910073,73.21581030290828,72.80035921695881,74.74429730725619,74.30526495288666,77.54555588747552,72.13837562761198,68.79176193209767,67.28655035011222,59.67237061118771,65.25306940621242,69.8821000647831,76.43774410302083,65.68997202008242,75.20162896740042,70.55207255043429,69.37567842413785,70.32513944003495,75.19471821029654,73.00271716277861,61.58668691274936,78.41733757300234,70.07041535491237,69.50974431677533,64.25131690488388,71.99692731065589,72.34136682998384,73.65216325809403
2,77.35701552910017,70.86813108636811,79.13746887053881,55.51261323595724,80.65376848794929,68.7159301247231,66.67357604182772,70.38849465806163,72.42012645027202,69.72251583143513,72.76090874731979,72.57323746039832,81.8131326605003,81.00317475595565,78.90788740652172,61.90448938055968,75.35971677661419,80.60963339611666,64.78261592306403,65.60920716908848,64.96420306330252,76.50041618410967,75.28961621758579,74.86140917805618,74.4019460889913,72.84336666747231,73.42802180418434,73.62390372046376,70.47169482682175,62.936559988649904,67.75266078046448,49.467608087567946,65.81092070561805,67.74616847447584,76.09285999379117,66.1789733448832,82.09412352105892,69.17907731792135,68.1200660243381,68.65942824958327,73.41829124541195,73.11568031475821,71.87629935765321,79.9769463706517,71.12084679038483,63.60470387974986,77.45751437511848,72.25469926510506,70.67446497026631,74.8917687203091
3,76.77856063142184,83.50611869097959,85.21608410004897,69.2066773462936,78.52037324851923,73.40934949120994,78.02720599113806,88.09011820028945,76.01191482117373,81.59126292555675,68.95242315759484,94.7413598395595,82.2122711162198,90.99621175544908,88.86021910286135,83.51581069305414,83.32520004416708,86.29704233143326,78.73363491364711,83.9909114143355,74.29724511545713,91.57625532435043,89.0800091146316,88.24672173266848,82.24295313878562,72.59069055699135,81.09100230103479,82.32587334204774,81.23746043015653,79.08722414599876,82.36691322848648,69.5122215017312,66.91293562343283,83.01116817772153,85.99267013089752,76.47639306310967,80.07510693982712,86.54599413930015,76.67855596752041,77.63809300993434,79.46135735916172,80.56680791215324,72.50785789627881,80.77384371088536,84.7460549622328,82.03570563858604,83.73541768970067,91.43248248328013,83.14036005293903,71.8598036777724
4,81.40562682885843,62.733697152921955,57.350822113737536,48.46353926180688,65.85947499906327,62.19903087790247,64.74077983740952,69.93689321392904,65.32153722125511,60.85376085015268,70.08593606095444,85.7990690374214,84.02983337805405,77.4813496938825,80.51885728055899,59.72665069298195,70.78732765641105,56.495820103642,68.43169035255563,62.75992865150158,73.25860368530489,84.97704455653354,82.2387696068663,69.8274032819526,59.12488756406086,72.79414991752303,58.93953936391463,81.38741763470634,74.82297939125803,68.31601706568985,65.35122979031166,47.72142080370511,63.787852949487934,73.63057859620521,80.19340945109403,52.55306559242319,81.76842430407811,73.28836727313569,67.21559758043335,53.59659013913429,80.14476094574451,63.14948453266106,47.61675511127653,75.39351706620974,63.34441669651456,73.84996261934104,86.42351753203043,81.69123556057542,72.36659269123808,72.25524167172642
5,77.46056949322885,63.367590694205,54.572444794537155,36.389077885941745,68.72509952359536,56.77339174128645,56.55943875428972,59.213305192077634,68.88482229535876,60.506673247304185,60.256963500698355,70.23341426058849,78.48964673339219,61.78357577426858,60.031126759451425,52.118494939161145,50.073194951969604,68.79773809174961,56.88657558688092,51.54800203749397,65.09624268889222,69.44775139886768,72.12943279458463,53.7422382269955,61.07458550938842,70.8930211303423,50.506997608208344,75.84066867469217,66.01118901951385,59.55435803707507,53.1860262332729,37.88421083288816,59.763776829714004,61.900803236661005,61.59140533467638,49.480775326267,75.26653170516873,58.7232408707758,56.74163693613643,52.621267310233186,72.36466254946069,50.52118917524946,55.44388119343125,74.96480241987946,50.96194340154892,62.741379459894006,71.0441521919855,67.64352868392166,56.999833485454744,69.36480316293705
6,75.21601113021741,74.86825665476455,65.91217094937423,47.29213175207218,79.68769566536328,50.30082279563692,66.50908970942434,64.88396793541725,69.85790471193741,70.05714198350678,72.43566188639456,75.15644875812549,78.09478770762587,74.82054413291351,75.60503109121473,55.992434534954796,69.58486111561828,75.07650799479656,69.3390979841656,58.74895098124392,67.45667546383956,74.86958814602326,70.80765198118657,64.97966252510659,73.14823436254736,71.47080728031351,59.03913909952606,75.4844801617431,66.6685203356434,67.96323055125768,62.56778246031808,38.25426411133106,58.89755101835872,70.09539709907864,73.46731821763322,53.63602095998858,80.61552087165073,68.2409425872459,70.45401652490777,61.58734170307974,73.59697511452077,69.55667864781374,59.59236935017781,67.67772173019624,57.25149258500385,71.8418374498406,84.93692244862244,69.72884306276535,61.964647391883936,68.42664992257275
7,77.9683619727106,60.73340481611215,60.61899602104973,49.06938034060466,70.95416215178548,50.579707035573904,60.325237799708226,55.31699673225021,70.40088034791941,56.64245844083143,76.2979901495398,67.74151797538212,76.1911064146062,58.62753871292254,58.47147129047279,50.67015190324843,54.780140320860355,74.19697705487211,65.0813269770153,53.38093980818556,71.37803676915041,63.881508334231775,71.10332805151859,50.37926401220162,63.83272627884856,62.60459387904739,47.623887827614524,77.30549736000357,52.185069730669106,66.28272879893929,54.993968289950466,58.24783424162625,52.645443872271024,65.92182517490883,58.381997412425925,64.89996064712811,76.34136528419614,57.468089635414394,63.01389418398578,50.1603828056411,62.532124514903224,54.35350455370527,64.06954110992761,66.22958207332282,47.89604002931716,71.20481363125866,84.32596370272668,62.013516264990095,53.55478740548132,60.0075679317211
8,79.240871088608,67.6201188168786,68.03175043451434,43.10407949072923,68.42434359111569,48.11852706411057,65.58007809396616,70.17883554223104,73.46973655424375,64.62863494334849,63.33701514923714,76.41188687190082,74.89600582525243,74.55141484010531,72.74623065216633,52.6415711404494,65.60509214550954,70.99874939009989,67.63264962079657,64.28787238502443,70.78157988102666,77.10556519233704,76.73125424212299,67.62055293183217,65.7876387072519,73.1525549683723,61.96997693969634,80.9767801241196,60.71957859241765,65.39334495390266,62.359970312970184,33.708799120395085,55.164438875650255,67.3921527923235,70.25615005926002,57.92213406069193,80.89520354708827,61.776483073403504,68.28307243423683,60.633425938711426,67.82674033222321,63.539547760957134,54.39810818487469,66.78692218462803,64.23233858294383,66.11704253299284,82.73008486454573,74.57485255106462,60.564293015313645,65.53205576712892
9,67.71014256692325,56.795550486635285,57.26290836333116,39.467118148235066,60.009764176478306,41.45776038003808,47.97394021277397,53.04776627833282,63.70121055461762,55.68055056683014,73.59775720375917,70.49336221544044,71.8872672828346,65.89562081336524,66.22822559891624,44.23259166441949,57.086584240539935,62.25264343072698,50.25990776987259,52.54013007117585,57.323083820251405,69.94137189983411,69.18418362567952,54.82780577831158,56.73697150093237,63.38563239552216,51.53257416693072,76.07551468442203,57.70231811669356,51.63478082682086,47.0758068063389,34.57173936292209,39.663831736891716,54.983758464838324,64.56768456451623,51.506550963137926,77.55709153478514,55.80355036077743,50.55363980381518,50.69592857504266,65.6977538640445,54.16039473577903,56.52216276263315,51.73756304852026,50.95397600577947,56.13756024099651,79.01645634820065,70.24947964516448,57.74711903312613,55.98624966742635
10,62.81845064580824,62.218158798858916,64.12729076172454,26.599728770648106,62.09095237891382,37.52844089662627,45.572937024013385,46.98893424004525,65.86164446260689,57.10384484772914,75.87741068342619,52.23573427316248,72.07711161523545,52.56675666195618,53.843998549464885,42.40883148557851,48.18107754949152,78.3810411690821,48.45765748199107,45.51335532861107,57.16334352187428,56.74159434483342,56.717603939951886,50.67765188732475,69.04902312157066,70.6739715674192,49.48114424161753,68.80043588548847,48.91514090450799,50.308875376829405,44.86143285622918,28.067356920987965,42.110134459926414,53.347003042696684,55.224546089921894,53.05699205586614,79.51519776408084,51.73689540458827,49.458851902421635,52.748495596371356,60.958724196376885,54.18856424359954,70.33369151492099,46.78095873231059,43.62687925808485,55.48573757408718,82.63243490886491,49.87216531854369,49.32396201481111,61.32767575843113
11,65.12890367026532,59.152903846633656,64.38060324182864,22.4568426021668,63.00856984026488,32.22790734651142,53.04393993487432,60.08341452130738,58.90829508375368,55.87000880415214,72.32790943356585,66.99775668043051,62.51892314705232,67.02545547151243,67.527885041404,50.251759455488795,59.12401852109087,71.10999346453279,55.09544083157238,59.11219567920775,62.40369184622684,68.50353012122561,66.82396460653955,55.735962178578774,62.12384751648015,59.87628473563408,53.66827993748056,73.43790754193414,50.146308466828756,55.52297364982501,55.09427648742311,26.798204676480328,31.346477628607698,59.92689050719631,66.59486705130766,63.073961034443734,75.00041506806548,64.1866855870945,56.880354218755045,48.503782859427155,62.06630668998467,56.319936211822736,67.67658074857681,36.05000061939899,55.254378447586745,57.17776243253669,79.16947742615379,65.61101469741007,61.999957874883634,47.299715857992496
12,67.50406952383145,62.471179495006716,63.288289369645824,28.99247809824804,69.90413379908253,43.83196317877552,49.33291720388088,55.0885811007751,64.5760804513872,58.23349972189018,68.90532289075053,68.35693546217797,67.77616837156444,67.03600534635422,64.2819147159142,57.021558396329574,56.02236397127347,73.22487605539409,52.035010252636354,54.70243748535482,51.33080292320116,68.57944527454916,66.79969621459972,60.806899722752895,65.70767782671568,56.9635898893676,56.17867906415743,72.62040344372309,61.86203783785256,55.536037339413156,49.009686299153955,29.60775270380745,42.17427999389039,59.07979842791698,61.646377725923884,56.948292967390216,75.70256447625331,56.256487170819,48.82514560387217,55.32403088543189,68.37808624645749,55.67765408893344,60.757979355711925,51.42675325099891,54.29155066322732,60.992135931629655,75.5337577082953,68.29859036301433,52.76666699644968,65.38387760437665
13,73.64040999060268,69.15031957050893,72.61546898109539,29.448801716929,53.29317330168525,66.42220427405981,70.74336959772174,74.64337227610683,67.99895139643506,62.39307241588109,65.79588805233273,83.92919606928818,69.14901495307632,81.57334215647336,77.61258756538544,85.2087602290852,73.2113917025132,75.879758259942,77.269227293405,72.38545562249412,71.52050146781113,74.3745615099084,67.26851624842111,83.67831693321054,69.24847128515935,59.80022251045281,68.66839633874228,71.57243726201055,80.31566537351692,72.71250278611879,70.78390074505752,46.52035774593375,45.36853180855462,76.44631115020528,75.68714394314637,75.20094428336131,71.23626167684776,73.68572597372342,77.59743324467935,64.06955556313108,70.04645744017643,66.28710119554218,65.49915707202535,60.790790365017436,71.42050206176366,75.28412813633985,74.64677832573466,70.71348229886055,72.21165718000614,69.02366074333827
14,72.71764685613499,57.62920645134113,59.196002292934615,19.95538308417587,56.349280964986754,43.97856722061551,63.88364952003811,58.17946457055172,58.483561916385575,58.91826561072471,66.39131071241721,66.12417343985088,56.10365906202818,67.41750954774551,63.278846937766616,62.45725318585511,55.308122923767144,61.33111347795848,67.38191565562742,56.05825873378697,72.88549696635715,64.90195383274197,54.146531304700936,64.87863424427076,55.54951551718138,56.476879788510686,58.99822182436081,59.740249348603975,60.04450429051418,68.38884941463718,60.2704526785516,28.795887941855923,32.07676785589686,66.22543836127333,62.42653620101185,60.71141228567196,61.343492221821634,58.46328814883365,67.35674935229528,58.45134536295214,58.594793289719966,54.35906028914725,54.025901762404544,41.52720241868091,55.27028057350707,70.93549523641506,68.54118520405868,57.6481697483252,57.58855883500864,57.2057597874222
