week,temp,dewp,hum
1,47.42857142857143,40.18571428571429,75.82936145522206
2,62.75714285714285,58.857142857142854,87.08270207454304
3,67.44285714285714,63.24285714285714,86.40751333611372
4,54.42857142857143,38.357142857142854,54.49335415935379
5,57.25714285714286,49.385714285714286,74.94939599410263
6,67.01428571428572,60.6,79.88457211724379
7,59.542857142857144,53.7,80.97819454580572
8,62.614285714285714,54.114285714285714,73.73792646344162
9,63.21428571428572,51.77142857142858,66.25209443671567
10,65.77142857142857,60.442857142857136,82.93377399838806
11,57.95714285714286,50.371428571428574,75.81526019614296
12,69.02857142857142,63.07142857142857,81.33447317169741
13,70.52857142857144,64.31428571428572,80.71298624874353
14,64.22857142857143,52.84285714285714,66.51072521068826
15,70.05714285714285,63.628571428571426,80.07524496139055
16,71.0,65.22857142857143,82.0027184485827
17,64.02857142857144,57.0,77.91211867295111
18,60.81428571428571,50.07142857142857,67.70859649690371
19,66.97142857142858,56.31428571428571,68.61613283365178
20,80.08571428571429,69.54285714285716,70.29681997113781
21,74.84285714285716,67.77142857142857,78.67301299887828
22,75.87142857142858,71.65714285714286,86.80676385090543
23,75.58571428571429,67.58571428571429,76.25742495546983
24,81.05714285714285,75.12857142857142,82.24272160093231
25,80.11428571428573,75.02857142857144,84.53009347879399
26,79.58571428571429,74.47142857142856,84.418186773288
27,82.38571428571429,74.82857142857142,77.983399753606
28,79.21428571428571,74.57142857142857,85.73927401174709
29,81.77142857142859,75.79999999999998,82.17282447815009
30,83.85714285714286,75.84285714285714,76.92265041810997
31,80.65714285714286,73.37142857142855,78.55845147355195
32,80.95714285714284,76.34285714285716,85.91563946011267
33,83.15714285714286,76.84285714285714,81.33591247933852
34,78.5,75.0,89.04273774352731
35,73.7,73.1,98.00281379866622
36,73.22,58.88000000000001,60.809627170208245
37,75.89999999999999,66.54285714285713,72.79441022303168
38,80.12857142857145,73.02857142857142,79.00963064906625
39,79.48571428571428,68.45714285714284,69.07463140148198
40,78.11428571428571,69.62857142857142,75.21803184632707
41,78.58571428571429,70.08571428571429,75.22347297832992
42,68.77142857142857,59.41428571428572,72.0906245591159
43,59.271428571428565,44.68571428571429,58.41703110693991
44,69.94285714285715,64.61428571428573,83.20689817008567
45,64.44285714285715,57.471428571428575,78.10708828653077
46,65.07142857142857,56.371428571428574,73.44180071786346
47,53.74285714285714,42.18571428571429,64.82500334002302
48,59.55714285714286,51.3142857142857,74.1409914946119
49,47.21428571428571,44.81428571428571,91.32158493764159
50,47.88571428571428,40.8,76.33516769807633
51,63.12857142857143,59.357142857142854,87.502535858066
52,46.9375,41.975,82.77703720532207
