week,temp,dewp,hum
1,26.985714285714288,21.714285714285715,80.25090075569038
2,41.142857142857146,35.285714285714285,79.49942128501517
3,49.800000000000004,45.94285714285714,86.52732499657189
4,38.52857142857143,31.45714285714286,75.49864736655445
5,34.385714285714286,20.857142857142858,57.33521316564997
6,45.05714285714286,38.042857142857144,76.2872169061253
7,44.64285714285715,31.17142857142857,58.9490138081071
8,53.82857142857142,44.05714285714286,69.42609711655851
9,46.228571428571435,34.57142857142857,63.62303774234333
10,47.042857142857144,30.728571428571428,52.87300942306723
11,36.18571428571428,25.442857142857143,64.71138184391887
12,55.285714285714285,41.699999999999996,60.14507299820097
13,54.17142857142858,47.98571428571428,79.54644076343263
14,55.9,43.17142857142857,62.242016827809834
15,65.89999999999999,50.21428571428571,56.94643733834571
16,61.91428571428572,52.42857142857143,71.05293067883255
17,61.260000000000005,51.019999999999996,69.03358130282221
19,68.66666666666667,58.48333333333333,69.9818751738136
20,73.74285714285715,62.92857142857143,68.97162809000777
21,64.9857142857143,57.92857142857143,77.91183855378144
22,71.8142857142857,56.87142857142857,59.326217159972735
23,70.77142857142857,58.25714285714285,64.6029517804577
24,79.14285714285712,69.55714285714286,72.53793582856474
25,73.51428571428572,63.185714285714276,70.13382220434616
26,72.27142857142857,61.90000000000001,69.8970758144051
27,75.38571428571429,69.14285714285714,80.98439231169063
28,77.60000000000001,70.19999999999999,78.0119209344099
29,80.54285714285713,72.35714285714285,76.20236540334761
30,75.39999999999999,68.37142857142858,78.83300216297646
31,71.24285714285715,63.98571428571428,77.8778418542417
32,71.05714285714286,63.214285714285715,76.28007472190993
33,76.77142857142859,70.21428571428571,80.21996891968004
34,71.11428571428573,61.15714285714285,70.80618731415272
35,68.02857142857142,61.38571428571428,79.31826804277298
36,64.57142857142857,54.45714285714286,69.71652226893347
37,63.39999999999999,57.85,82.12022089788825
38,77.55,68.625,74.04432845417051
39,68.22857142857143,56.57142857142857,66.32108824413876
40,70.0142857142857,60.58571428571429,72.0322897368903
41,65.24285714285713,60.67142857142857,85.15985417059892
42,58.371428571428574,47.51428571428572,67.13816232413386
43,47.25714285714286,39.84285714285715,75.30988686639736
44,53.557142857142864,48.285714285714285,82.27205293434157
45,44.12857142857143,36.17142857142857,73.4191511975523
46,43.31428571428571,37.271428571428565,79.09717147685055
47,40.857142857142854,27.885714285714283,59.62536335829491
48,46.871428571428574,33.628571428571426,59.805190345012306
49,35.385714285714286,26.071428571428573,68.55797359356802
50,35.74285714285714,24.714285714285715,63.889549360901135
51,43.01428571428572,38.771428571428565,84.85740664792814
52,21.849999999999998,13.4,69.4892283960487
