state,week,year,level,temp,humid
AZ,34,2017,4,86.11326530612246,33.686800332990586
AZ,34,2018,3,84.5721088435374,44.736283580514794
AZ,35,2009,3,87.13265306122446,23.168008305501576
AZ,35,2010,1,83.94693877551022,28.251950615426644
AZ,35,2011,1,89.86530612244896,25.40270788731335
AZ,35,2012,1,86.5673469387755,36.21751678487253
AZ,35,2013,1,81.9951530612245,53.68621433369898
AZ,35,2014,1,83.81326530612243,33.432585011475666
AZ,35,2015,1,85.43061224489796,41.34587887839833
AZ,35,2016,1,84.63469387755103,31.44920098049079
AZ,35,2017,3,88.07959183673469,26.558609704112055
AZ,35,2018,3,85.18333333333334,30.800980719908146
AZ,36,2009,3,83.82857142857142,36.43038974707944
AZ,36,2010,1,80.1112244897959,28.08988318036819
AZ,36,2011,1,83.8204081632653,36.03236968032492
AZ,36,2012,1,82.26734693877552,48.86480598495214
AZ,36,2013,1,85.0923076923077,40.63974501911828
AZ,36,2014,1,84.8265306122449,31.738732910288743
AZ,36,2015,1,81.19795918367345,46.82446982898429
AZ,36,2016,1,80.98639455782312,34.532173425473054
AZ,36,2017,2,84.31122448979593,35.59037586290815
AZ,36,2018,2,83.17278911564627,34.442110681275565
AZ,37,2009,2,82.94183673469387,35.89259510591902
AZ,37,2010,1,84.12346938775511,21.24687272204238
AZ,37,2011,1,76.33979591836734,45.58911270914629
AZ,37,2012,1,76.76632653061225,42.898422954611114
AZ,37,2013,1,78.30989010989009,52.6602897318193
AZ,37,2014,1,80.07551020408165,46.38146634423192
AZ,37,2015,1,83.34897959183672,41.008391837965384
AZ,37,2016,1,78.07448979591838,27.18728199200849
AZ,37,2017,2,83.68673469387754,30.23548496937693
AZ,37,2018,2,85.81428571428569,21.581690247846602
AZ,38,2009,5,80.45306122448979,30.605252124971752
AZ,38,2010,1,81.61938775510204,32.49898990242342
AZ,38,2011,1,81.54489795918367,21.774151300422158
AZ,38,2012,1,81.13265306122447,23.00614861609827
AZ,38,2013,1,83.41538461538462,29.97942467336515
AZ,38,2014,1,80.35000000000002,51.9369820506241
AZ,38,2015,1,80.24693877551022,38.68772237508859
AZ,38,2016,1,75.51428571428573,33.30021264046161
AZ,38,2017,1,75.57959183673469,25.177407744841066
AZ,38,2018,2,82.47142857142856,35.50231988282772
AZ,39,2009,8,79.04387755102042,17.003138853374384
AZ,39,2010,1,81.92430272108842,27.788185121755337
AZ,39,2011,1,79.45554421768706,27.908953952710558
AZ,39,2012,1,78.01530612244895,26.95336856374125
AZ,39,2013,1,72.70989010989011,22.218762620045595
AZ,39,2014,1,80.01921768707483,41.77556737485336
AZ,39,2015,1,79.72755102040817,40.865535029582894
AZ,39,2016,1,74.27329931972791,45.06602655323361
AZ,39,2017,1,72.61530612244898,23.044188994831554
AZ,39,2018,3,82.33428571428571,26.80168636686703
AZ,40,2008,1,77.02442176870747,26.44955698155338
AZ,40,2009,10,75.5704081632653,18.37971566021876
AZ,40,2010,1,70.48061224489796,39.895195634644935
AZ,40,2011,1,66.3608843537415,40.509933049537935
AZ,40,2012,1,77.41809523809523,20.103602374279472
AZ,40,2013,1,71.32820512820514,20.721909652721873
AZ,40,2014,1,72.06530612244897,30.787992330436648
AZ,40,2015,1,80.35629251700679,28.53052501968273
AZ,40,2016,2,70.49982993197278,30.82480670784729
AZ,40,2017,2,74.7734693877551,19.35329261684816
AZ,40,2018,1,70.83571428571429,59.566821913538114
AZ,41,2008,1,70.23061224489797,25.98847981754057
AZ,41,2009,10,66.68877551020408,25.1419592572774
AZ,41,2010,1,73.42653061224489,30.71027851894226
AZ,41,2011,1,71.70943877551021,23.31121783465836
AZ,41,2012,1,69.56326530612246,33.790735694488234
AZ,41,2013,1,66.16593406593407,28.557866258932037
AZ,41,2014,1,71.10306122448978,47.06530558735
AZ,41,2015,2,71.12040816326531,50.34405884692319
AZ,41,2016,1,73.42431972789116,25.003589632689994
AZ,41,2017,2,71.58571428571426,19.78047126313938
AZ,41,2018,1,63.97244897959185,57.10986497224454
AZ,42,2008,1,66.4857142857143,20.53192415045907
AZ,42,2009,8,72.62636054421769,31.1598016823606
AZ,42,2010,1,63.82448979591838,52.792031577525634
AZ,42,2011,1,72.56760204081634,22.21490938942883
AZ,42,2012,1,71.02959183673471,25.790130270649467
AZ,42,2013,1,63.086813186813174,23.310457354538606
AZ,42,2014,1,70.4438775510204,32.47446757310503
AZ,42,2015,2,75.31122448979592,41.9530536630748
AZ,42,2016,1,72.57551020408165,25.571394914169563
AZ,42,2017,1,72.33571428571429,23.581520921940022
AZ,42,2018,1,63.57857142857142,49.57755905802575
AZ,43,2008,1,67.54183673469387,16.197865435081567
AZ,43,2009,6,67.86938775510204,26.70814868488977
AZ,43,2010,1,64.43163265306124,34.234925461991054
AZ,43,2011,1,66.06734693877551,31.32263042071084
AZ,43,2012,1,64.5938775510204,25.393177993500306
AZ,43,2013,1,67.51208791208789,21.458938300892235
AZ,43,2014,1,71.10591836734693,42.132339846893366
AZ,43,2015,3,65.87448979591836,55.12519120950939
AZ,43,2016,1,73.82755102040817,36.41921980188346
AZ,43,2017,2,70.35612244897959,19.394681152293924
AZ,43,2018,1,67.0530612244898,49.279567190205285
AZ,44,2008,1,71.2061224489796,25.81565871200178
AZ,44,2009,6,55.85408163265306,21.89433094039273
AZ,44,2010,1,65.94387755102039,26.20739178044574
AZ,44,2011,1,59.59183673469387,27.441087002691283
AZ,44,2012,1,64.74795918367346,22.48089511368214
AZ,44,2013,1,61.278021978021975,29.47279209179639
AZ,44,2014,1,68.36122448979593,36.78112883649809
AZ,44,2015,3,64.44795918367346,44.4139723920434
AZ,44,2016,1,65.54591836734693,45.69507380083794
AZ,44,2017,3,66.08265306122448,38.0686653345868
AZ,44,2018,1,62.62244897959186,36.80597071433971
AZ,45,2008,1,59.16632653061225,25.637014175053988
AZ,45,2009,4,66.41326530612245,22.836590278825533
AZ,45,2010,1,53.83163265306123,28.27717713716674
AZ,45,2011,1,52.6765306122449,45.520295762957744
AZ,45,2012,1,61.020408163265294,29.67496515205287
AZ,45,2013,1,59.33076923076924,29.318008458766236
AZ,45,2014,1,60.28673469387756,31.83994441775836
AZ,45,2015,3,57.61224489795917,44.617572469133094
AZ,45,2016,1,64.34591836734694,36.8762387927012
AZ,45,2017,3,64.22551020408163,36.44277055686339
AZ,45,2018,2,60.40102040816327,32.534492658671525
AZ,46,2008,1,57.57755102040817,33.44456614857856
AZ,46,2009,2,62.06649659863945,35.35300876699029
AZ,46,2010,1,56.678061224489795,31.580049799644065
AZ,46,2011,1,55.93571428571429,52.394356218642656
AZ,46,2012,1,55.471428571428575,28.094239700679807
AZ,46,2013,1,62.919780219780215,36.68985871238333
AZ,46,2014,1,61.27448979591837,43.4240131336086
AZ,46,2015,3,54.888775510204106,34.52805836667861
AZ,46,2016,2,60.2734693877551,25.52074624217344
AZ,46,2017,3,62.92959183673469,24.295147673715405
AZ,46,2018,2,51.06734693877552,24.508588569006204
AZ,47,2008,1,60.399999999999984,22.685251566193408
AZ,47,2009,4,53.38877551020408,23.763993205133524
AZ,47,2010,1,46.58163265306123,34.08275235082548
AZ,47,2011,1,54.53061224489796,45.33059407270206
AZ,47,2012,1,58.955102040816314,33.656856462919194
AZ,47,2013,1,55.29780219780221,60.48500130042483
AZ,47,2014,1,50.719387755102034,26.98011934705509
AZ,47,2015,3,52.654081632653075,40.87759101951763
AZ,47,2016,2,55.14591836734694,43.26014945590407
AZ,47,2017,3,61.519387755102045,24.76564743980787
AZ,47,2018,3,53.25,37.77731961857153
AZ,48,2008,1,55.780272108843526,48.36383622259982
AZ,48,2009,1,53.940816326530616,26.870135768162786
AZ,48,2010,2,48.11530612244898,25.480773886293978
AZ,48,2011,1,49.21938775510204,44.458354853866645
AZ,48,2012,1,57.33809523809523,35.92751761444414
AZ,48,2013,1,51.264835164835155,55.96722939085972
AZ,48,2014,2,53.41020408163265,22.25349670706921
AZ,48,2015,4,51.59285714285715,39.0974697036753
AZ,48,2016,2,45.420408163265286,44.686975242571535
AZ,48,2017,6,61.119387755102046,31.17698195489777
AZ,48,2018,4,52.0561224489796,41.741355797591225
AZ,49,2008,1,53.345918367346925,43.37600750631247
AZ,49,2009,1,45.98673469387757,36.25744174292817
AZ,49,2010,5,54.71632653061223,31.13896631191205
AZ,49,2011,1,41.47142857142858,48.045452862748384
AZ,49,2012,1,55.742857142857154,39.527244520006754
AZ,49,2013,1,46.14725274725276,51.26197021813533
AZ,49,2014,2,55.51326530612246,59.95920600144866
AZ,49,2015,4,47.47551020408164,28.494054653840703
AZ,49,2016,3,50.94795918367346,44.508754939263774
AZ,49,2017,6,51.19897959183674,25.03217494026072
AZ,49,2018,3,48.60918367346938,59.08783821138137
AZ,50,2008,1,50.61632653061224,43.4063691293325
AZ,50,2009,1,44.8265306122449,59.12021595613698
AZ,50,2010,4,54.25,48.64274516707509
AZ,50,2011,1,46.80391156462584,67.11640149249435
AZ,50,2012,2,47.2,41.44634688353203
AZ,50,2013,1,43.97252747252747,40.0513280320577
AZ,50,2014,2,54.7734693877551,61.65184663526124
AZ,50,2015,4,51.72551020408163,37.48631005001779
AZ,50,2016,4,54.01734693877551,46.41644255263269
AZ,50,2017,10,51.05204081632653,22.962157682462248
AZ,50,2018,5,49.822448979591826,39.023143313163686
AZ,51,2008,1,45.85408163265306,62.738822513998926
AZ,51,2009,1,49.17551020408162,46.95290888115325
AZ,51,2010,5,53.29795918367347,59.629363358371
AZ,51,2011,1,43.28469387755102,57.726041326417295
AZ,51,2012,3,45.048979591836726,51.90216104901087
AZ,51,2013,2,49.940659340659344,47.3353679825479
AZ,51,2014,2,46.84897959183674,69.0299667102089
AZ,51,2015,6,42.268367346938774,51.22391526577473
AZ,51,2016,5,49.77448979591837,57.26131168723532
AZ,51,2017,10,45.66734693877551,39.76461549692125
AZ,51,2018,5,51.39081632653061,41.73537980700503
AZ,52,2008,1,43.954591836734714,60.44248557483553
AZ,52,2010,1,42.89571428571429,60.76866854313915
AZ,52,2011,1,43.34285714285714,43.32993501815544
AZ,52,2011,1,43.34285714285714,43.32993501815544
AZ,52,2012,6,44.04553571428573,48.09333085184984
AZ,52,2013,3,47.92967032967032,40.0228476655246
AZ,52,2014,4,44.76632653061224,41.769154144433905
AZ,52,2016,5,48.154761904761905,64.13497333576007
AZ,52,2016,5,48.154761904761905,64.13497333576007
AZ,52,2017,10,51.31696428571429,27.41860499417828
AZ,52,2018,8,43.939795918367345,49.90059351000254
AZ,53,2009,1,44.81785714285714,45.26496913467291
AZ,53,2015,5,39.19642857142857,47.51002505006898
CA,1,2009,1,45.27703488372093,72.92657307462694
CA,1,2010,5,50.07778679653679,66.36674885344418
CA,1,2011,1,44.05639610389608,73.71191747762326
CA,1,2012,2,50.021435185185204,55.80020638430436
CA,1,2013,2,44.70285052910055,56.27731539902262
CA,1,2014,8,47.71524844720498,52.37979818522896
CA,1,2015,6,41.931043956043965,59.054527388224315
CA,1,2016,1,48.57409937888201,78.51147923123646
CA,1,2017,6,48.547561486132935,77.72883484917051
CA,1,2018,10,53.48569487577639,67.92131393164883
CA,1,2019,6,44.888425925925944,55.98170712755
CA,2,2009,1,47.63926910299005,61.91646430204249
CA,2,2010,5,51.991653138528136,67.85301211417368
CA,2,2011,2,49.512640449438216,66.02468065936962
CA,2,2012,1,48.49054160125589,46.893719613297684
CA,2,2013,3,43.366185185185174,65.04436814079112
CA,2,2014,7,50.647938252223966,57.17937527432064
CA,2,2015,7,52.89475155279502,63.4554620042105
CA,2,2016,1,50.41764751552796,74.32765656573568
CA,2,2017,5,50.19275510204081,80.65376848794929
CA,2,2018,10,54.22103174603178,76.22095138769194
CA,2,2019,5,51.610706349206325,79.03410120127484
CA,3,2009,1,54.39982281284611,46.07385063552609
CA,3,2010,4,47.29790043290043,81.9691217172158
CA,3,2011,2,53.0246227929374,61.771036736374036
CA,3,2012,1,46.35905285191,62.01820646351965
CA,3,2013,6,44.46925925925926,47.28475866084177
CA,3,2014,7,54.262401883830435,36.42448962096746
CA,3,2015,8,51.95684782608692,70.19148094113251
CA,3,2016,2,53.39826604554866,77.52191298699545
CA,3,2017,5,48.166295133438005,78.52037324851923
CA,3,2018,8,52.1051491365777,71.45455891295622
CA,3,2019,4,53.18908465608465,79.46950654870095
CA,4,2009,1,54.04651162790697,62.19428773480491
CA,4,2010,6,49.02853354978356,77.78755871230629
CA,4,2011,5,50.52906367041199,62.4010162257534
CA,4,2012,3,52.26216117216118,60.87305588083454
CA,4,2013,9,52.0940291005291,60.98272453855596
CA,4,2014,8,53.76390633176346,43.19629121810347
CA,4,2015,9,52.323377329192546,62.014178698892145
CA,4,2016,2,52.33222049689443,66.40385146617554
CA,4,2017,6,45.9072448979592,65.85947499906327
CA,4,2018,8,49.96149659863946,61.295809385627315
CA,4,2019,4,51.189304029304026,58.21947768962103
CA,5,2009,2,48.896201680672256,53.86727252765296
CA,5,2010,6,50.65617965367968,78.72650845296121
CA,5,2011,4,49.22192616372391,57.5712712669526
CA,5,2012,4,50.70079539508112,55.26259250148463
CA,5,2013,10,49.559301587301576,64.81241857111947
CA,5,2014,6,52.26738356881214,59.948517976521565
CA,5,2015,7,54.98865683229813,66.82698196792921
CA,5,2016,4,48.999585921325036,55.60385501626082
CA,5,2017,6,52.59965463108318,68.72509952359536
CA,5,2018,9,57.279042386185246,53.233290222378606
CA,5,2019,5,53.691522762951344,75.9706428345442
CA,6,2009,3,51.98012181616836,60.528235141772264
CA,6,2010,8,50.05935876623376,74.75558698021793
CA,6,2011,6,51.35018939393938,47.031529001942026
CA,6,2012,2,53.68934850863421,60.308796011340284
CA,6,2013,8,47.59931746031745,68.30879441269474
CA,6,2014,4,49.69070120355836,71.33582390237908
CA,6,2015,6,57.186112836438895,68.87605241878319
CA,6,2016,6,58.92276138716359,51.9427468836605
CA,6,2017,5,56.43873888016746,79.68769566536328
CA,6,2018,8,56.94445652173914,53.238623290940474
CA,6,2019,5,45.16857666143379,70.15092416226531
CA,7,2009,2,44.8131976744186,70.7101366595102
CA,7,2010,3,53.878317099567134,70.34355765528629
CA,7,2011,6,48.45779220779222,72.27928153652333
CA,7,2012,3,48.96803767660911,61.13082442959849
CA,7,2013,6,50.337243386243394,53.357690785172316
CA,7,2014,4,57.298584510727395,65.4491709589779
CA,7,2015,4,58.87005952380954,56.04662838827855
CA,7,2016,7,57.135634920634935,59.999727165526714
CA,7,2017,4,54.10668236525379,70.95416215178548
CA,7,2018,8,51.65556776556775,50.433294627155284
CA,7,2019,7,47.69191784406072,69.89673240759795
CA,8,2009,3,50.23928571428571,67.2709752650169
CA,8,2010,6,51.52389069264071,70.88366336746486
CA,8,2011,7,44.6119155844156,68.16193250608272
CA,8,2012,4,53.439037153322886,53.25186748709109
CA,8,2013,4,47.53549206349207,59.03204657950382
CA,8,2014,3,54.98329670329671,55.974467173154046
CA,8,2015,4,56.36804865424432,67.69864078259783
CA,8,2016,5,57.717014652014676,53.1229759592698
CA,8,2017,4,49.127329192546604,68.42434359111569
CA,8,2018,7,44.3008712715856,48.35040165023595
CA,8,2019,6,44.365028780743074,59.36783786191097
CA,9,2009,2,54.84527131782946,67.4465065175999
CA,9,2010,6,50.928492965367965,72.53503860774424
CA,9,2011,6,51.58421615837347,66.30378416944458
CA,9,2012,2,49.693631606488744,54.34795683946028
CA,9,2013,2,53.711566137566145,47.32418847218748
CA,9,2014,2,56.13414965986392,68.60434222173018
CA,9,2015,3,52.82113354037268,58.503491281631696
CA,9,2016,5,59.096273291925485,65.96808583196288
CA,9,2017,3,50.870729813664596,60.009764176478306
CA,9,2018,7,47.35866977225675,65.33752081312902
CA,9,2019,6,53.43704866562008,74.69371418187227
CA,10,2009,1,51.190201680672274,67.49552585242765
CA,10,2010,5,49.015783841626536,62.10063931057989
CA,10,2011,5,54.2730765115035,65.91266222463221
CA,10,2012,2,53.27053439153438,42.9121456959566
CA,10,2013,3,51.46882825040128,65.09775245276029
CA,10,2014,1,58.3533437990581,64.78894708676829
CA,10,2015,3,54.20829192546584,52.27473071153136
CA,10,2016,6,54.06629658385093,69.90373849154257
CA,10,2017,3,55.760421842650096,62.09095237891382
CA,10,2018,7,54.473286749482384,55.243303395963146
CA,10,2019,6,51.391208791208804,73.04054979763873
CA,11,2009,1,50.19107973421927,60.17154395751008
CA,11,2010,6,58.114697699304465,52.042530438860034
CA,11,2011,4,53.59552166934189,69.31878232199456
CA,11,2012,4,52.94483068783067,70.44189892377845
CA,11,2013,1,58.06096296296298,58.73468096643157
CA,11,2014,1,59.64916274201988,46.50386619931295
CA,11,2015,3,62.98820652173913,52.11949493520254
CA,11,2016,4,58.87675465838507,63.26591560613254
CA,11,2017,4,61.36413043478259,63.00856984026488
CA,11,2018,6,52.87035196687371,73.01428980410653
CA,11,2019,6,53.128061224489784,51.788005284081144
CA,12,2009,1,56.492159468438565,64.37819174473104
CA,12,2010,4,55.86477260567146,54.86464673005887
CA,12,2011,1,49.17731407169608,74.49346652557057
CA,12,2012,2,52.10228042328042,61.19115603984337
CA,12,2013,1,56.202814814814786,55.15138626286217
CA,12,2014,1,58.34110675039252,50.2893201805571
CA,12,2015,2,61.97736787022502,55.458326659896784
CA,12,2016,3,57.939223602484475,56.679533642537
CA,12,2017,3,56.4354632505176,69.90413379908253
CA,12,2018,5,53.86314182194618,66.63343381131669
CA,12,2019,6,55.22301587301588,66.54935151276791
CA,13,2009,1,55.40193798449614,49.826822637282
CA,13,2010,5,52.49460941680042,61.63591860079526
CA,13,2011,1,59.72285179240235,61.75569197063981
CA,13,2012,2,54.172116402116394,68.23289928459104
CA,13,2013,1,58.92949206349206,62.44263268931378
CA,13,2014,1,57.16900575614864,62.62919146674721
CA,13,2015,2,63.0364311594203,52.1698908158285
CA,13,2016,2,56.59208074534165,57.5965842472001
CA,13,2017,2,58.660383022774326,53.29317330168525
CA,13,2018,4,58.6772929606625,54.250542874484644
CA,13,2019,5,56.35481481481482,62.10570620119571
CA,14,2009,1,54.79065134099616,46.86062440277213
CA,14,2010,3,54.80943722943724,56.3310459282469
CA,14,2011,1,53.017451298701296,59.29172531616129
CA,14,2012,1,53.95187301587303,48.403915874024726
CA,14,2013,1,59.2260634920635,67.59181879837783
CA,14,2014,1,53.52161172161173,62.79915412589449
CA,14,2015,1,60.0564026915114,44.96860365599506
CA,14,2016,1,62.56034937888203,58.81114225405546
CA,14,2017,2,58.169205486542424,56.349280964986754
CA,14,2018,3,60.30528519099949,62.716715838318365
CA,14,2019,5,58.81411564625847,66.81995647646806
CA,15,2009,1,55.237418831168824,57.32125256077925
CA,15,2010,2,55.6549010165864,65.18706635050732
CA,15,2011,1,57.12987012987012,57.94438779434379
CA,15,2012,1,53.87504761904761,62.7075258141067
CA,15,2013,1,59.49415873015874,50.1968792512529
CA,15,2014,1,63.90207221350079,50.578249699244786
CA,15,2015,1,56.03276397515528,54.662107104465704
CA,15,2016,1,60.53031055900622,53.585247018173376
CA,15,2017,2,57.151810570381976,58.14430147274511
CA,15,2018,2,60.548927263212995,49.4208105792187
CA,15,2019,3,60.089269841269854,55.7132910837537
CA,16,2009,1,57.07631229235886,49.72482594376465
CA,16,2010,1,55.903734617442474,64.87376960807221
CA,16,2011,1,58.71755411255413,66.91363224001097
CA,16,2012,1,63.55956043956042,60.630421991408966
CA,16,2013,1,58.81251587301588,41.70066549763565
CA,16,2014,1,62.95315018315018,54.76259280456167
CA,16,2015,1,62.79647566718994,38.81843078514004
CA,16,2016,1,64.43386387163564,45.04439242160725
CA,16,2017,2,61.713159937888186,59.406103782249936
CA,16,2018,2,56.95290162218731,55.22604428053897
CA,16,2019,3,56.953148148148145,64.18792228838994
CA,17,2009,10,63.728494800218925,45.587721916330054
CA,17,2010,2,57.27643927233815,56.63574105019007
CA,17,2011,1,58.87981601731604,45.38354688988287
CA,17,2012,1,62.0325693354265,62.10550670579115
CA,17,2013,1,63.90383333333334,49.7971300475704
CA,17,2014,1,59.1550392464678,55.180820277522876
CA,17,2015,1,60.18560439560443,59.29373421608936
CA,17,2016,1,58.94568322981365,53.79066507565482
CA,17,2017,2,61.83885093167704,50.21004042981082
CA,17,2018,2,62.26683411826269,55.987022027949045
CA,18,2009,3,57.79957307060755,58.634622758995114
CA,18,2010,2,60.84500802568221,49.304350024775076
CA,18,2011,1,64.39222943722943,43.491335954563496
CA,18,2012,1,61.200350601779185,57.11759123534511
CA,18,2013,1,67.46613756613756,38.8414978234156
CA,18,2014,1,68.43309785452642,34.67747688897792
CA,18,2015,1,67.46602484472052,44.54286287152667
CA,18,2016,1,61.839099378882025,63.83743507738618
CA,18,2017,1,66.18570910973087,53.10948984514168
CA,18,2018,2,61.239874411303,56.83715653477204
CA,19,2009,1,65.43318281335524,56.22575251390271
CA,19,2010,2,59.36394060995186,58.381339387481844
CA,19,2011,1,58.77497294372295,56.74259097744268
CA,19,2012,1,66.42383045525904,48.24235270640497
CA,19,2013,1,64.64574074074073,59.66587771752373
CA,19,2014,1,61.09251700680274,52.63601774300952
CA,19,2015,1,59.95535714285716,56.97843040378414
CA,19,2016,1,64.99643374741204,59.8551765807094
CA,19,2017,1,60.950758765044476,58.40136408768464
CA,19,2018,2,65.06794348508632,54.01168436519765
CA,20,2009,1,67.36636562671046,50.389571938279644
CA,20,2010,2,58.68772605671483,58.90441357164614
CA,20,2011,1,57.84633116883117,62.962600763571736
CA,20,2012,1,65.58850863422292,52.44001735422359
CA,20,2013,1,66.68529100529102,50.94240804167823
CA,20,2014,1,72.20329670329672,29.18951634805321
CA,20,2015,1,59.57289900575614,58.55319928762163
CA,20,2016,1,63.904948240165645,55.016498428906345
CA,20,2017,1,63.76588250517602,49.74331559403132
CA,20,2018,1,62.721862899005814,60.03010319973606
CA,21,2009,1,66.79540043290041,52.07684126735451
CA,21,2010,3,59.444181718664474,56.04909848755469
CA,21,2011,1,59.445032467532464,57.68104483920629
CA,21,2012,1,63.28123233908949,53.953958263353606
CA,21,2013,1,63.69250793650795,47.34341937031705
CA,21,2014,1,65.39155416012558,55.264242139402846
CA,21,2015,1,61.47513198757764,61.656532631976134
CA,21,2016,1,64.00885093167703,56.34217880159178
CA,21,2017,1,67.00729296066254,54.68918474112626
CA,21,2018,1,62.380259026687575,64.27146258506446
CA,22,2009,1,67.19858766233766,56.21879342838517
CA,22,2010,4,68.25767378215653,60.64769588082407
CA,22,2011,1,59.1482075976458,58.01973104741997
CA,22,2012,1,67.91029304029304,52.51877745741842
CA,22,2013,1,67.75277777777775,52.0721906499553
CA,22,2014,1,69.23128466771324,44.69769718677769
CA,22,2015,1,66.1132608695652,57.84769414117336
CA,22,2016,1,72.64658385093165,49.686865050752104
CA,22,2017,1,67.64898550724637,59.298069854566485
CA,22,2018,1,68.1270068027211,52.81921280432182
CA,23,2009,1,64.48036255411256,60.7009228756518
CA,23,2010,2,67.3510714285714,53.75706923576718
CA,23,2011,1,63.4032102728732,62.58246748014029
CA,23,2012,1,64.77960753532179,50.07674302108313
CA,23,2013,1,71.23015873015873,53.79166975474922
CA,23,2014,1,70.27637885923602,47.38165088201534
CA,23,2015,1,67.09917184265014,55.69493917309097
CA,23,2016,1,69.68953416149067,54.654197213112795
CA,23,2017,2,66.275450310559,57.12359153770364
CA,23,2018,1,68.02423338566196,51.24184780871792
CA,24,2009,1,64.46854978354979,60.657954660675756
CA,24,2010,2,66.38547077922077,50.476311131197654
CA,24,2011,1,68.39425361155698,55.81131817758934
CA,24,2012,1,71.14960753532185,49.00990382809004
CA,24,2013,1,68.82170899470903,50.132503241306495
CA,24,2014,1,71.0061538461538,48.06518043233793
CA,24,2015,1,73.10437888198756,55.09891570159567
CA,24,2016,1,67.5333592132505,50.017522037790705
CA,24,2017,1,70.72241718426505,50.34169310503995
CA,24,2018,1,69.99513343799055,50.779896832342786
CA,25,2009,1,68.00128246753248,56.52993082531953
CA,25,2010,2,68.85784632034633,54.163370335087
CA,25,2011,1,71.47402889245582,51.940702901643675
CA,25,2012,1,68.2543956043956,51.37249012162576
CA,25,2013,1,68.64168253968256,48.6712594740639
CA,25,2014,1,69.39425954997384,45.10448408781859
CA,25,2015,1,72.65294254658384,47.291038776370755
CA,25,2016,1,74.91167701863354,44.137994955341426
CA,25,2017,1,77.80025362318837,52.30163869459531
CA,25,2018,1,71.22480376766094,52.74697915513443
CA,26,2009,1,71.4196022727273,48.90746711701188
CA,26,2010,1,70.83495129870127,51.32156962449
CA,26,2011,1,70.63817014446225,55.382229686343756
CA,26,2012,1,68.89477237048665,50.818206281256344
CA,26,2013,1,75.17591005291006,54.859045142105415
CA,26,2014,1,71.58569597069597,52.3059074099753
CA,26,2015,1,74.52025879917186,47.254164548765274
CA,26,2016,1,75.28493788819877,50.339294462795365
CA,26,2017,1,72.0726293995859,53.28097111107053
CA,26,2018,1,72.00690737833594,51.698836946554344
CA,27,2009,1,72.88205149501657,51.23990595861542
CA,27,2010,1,70.4363906926407,56.415485935893145
CA,27,2011,1,75.17920545746388,52.85356133179964
CA,27,2012,1,70.67060439560439,53.5031172485505
CA,27,2013,1,77.54356613756616,50.75771132572883
CA,27,2014,1,75.56378571428574,48.37297985975543
CA,27,2015,1,76.66627846790891,52.17360930276404
CA,27,2016,1,71.18883281573498,53.50926120428286
CA,27,2017,1,76.8295548654244,47.15134135751675
CA,27,2018,1,75.08916797488223,46.49068188640258
CA,28,2009,3,70.68344407530455,48.197610669181365
CA,28,2010,1,75.7718614718615,50.54359469873164
CA,28,2011,1,67.4438202247191,59.12723088104017
CA,28,2012,1,73.75810047095761,50.58829120029864
CA,28,2013,1,74.05967195767201,49.463031592572214
CA,28,2014,1,74.84288359788356,51.37008358897389
CA,28,2015,1,70.60175983436855,58.56713023380839
CA,28,2016,1,73.02899844720498,49.344893311922036
CA,28,2017,1,76.66821946169773,50.97912587501155
CA,28,2018,1,77.10728414442697,49.90533698580997
CA,29,2009,1,76.83738916256159,45.219252531892366
CA,29,2010,1,72.06366506153023,55.271850875710584
CA,29,2011,1,71.71045454545455,54.67138536359364
CA,29,2012,1,71.40854788069075,52.21308486701797
CA,29,2013,1,72.90282539682538,50.602197511141796
CA,29,2014,1,74.74514285714288,54.92047216135219
CA,29,2015,1,73.54321036106754,52.867755304367655
CA,29,2016,1,74.70757763975155,45.90829208110274
CA,29,2017,1,75.68012939958592,50.24297235430186
CA,29,2018,1,76.54952904238614,54.70181827317813
CA,30,2009,1,74.47963875205255,52.32337959237212
CA,30,2010,2,69.68338203463203,54.72990436316449
CA,30,2011,1,72.66056714820763,56.13193377359208
CA,30,2012,1,71.01391941391942,51.995531224946916
CA,30,2013,1,74.10996296296295,55.171528851734934
CA,30,2014,1,75.86169312169312,49.2552979578134
CA,30,2015,1,74.10511387163562,55.4222396700595
CA,30,2016,1,78.33251552795032,47.46477573581522
CA,30,2017,1,75.04734472049694,54.47710648812621
CA,30,2018,1,77.58053636839351,53.02070145813642
CA,31,2009,1,73.79290640394089,55.577113732645294
CA,31,2010,1,70.05484307359308,54.1174060190889
CA,31,2011,1,71.56962233169129,54.352245167489436
CA,31,2012,1,72.72923076923077,53.51320573903969
CA,31,2013,1,70.2126635269492,52.73783307719782
CA,31,2014,1,77.08482539682537,49.762638439777355
CA,31,2015,1,76.25388198757766,50.24392800423925
CA,31,2016,1,73.0679089026915,53.78213988491946
CA,31,2017,1,77.69460921325054,53.79128579968268
CA,31,2018,1,76.34992150706437,50.04464993894957
CA,32,2009,1,71.18627805145046,51.54554165469101
CA,32,2010,1,68.68798701298701,56.538717625066326
CA,32,2011,1,70.82061688311687,55.71165293181303
CA,32,2012,1,76.95601779173207,47.36792825037644
CA,32,2013,1,69.10540031397174,55.26171501355546
CA,32,2014,1,73.09619047619049,56.174543921141606
CA,32,2015,1,73.47462732919253,53.410818516440045
CA,32,2016,1,73.66505952380952,50.95665844953336
