week,temp,dewp,hum
1,19.24285714285714,14.885714285714286,82.84687120729262
2,16.47142857142857,9.871428571428572,74.79817565913417
3,25.400000000000002,18.728571428571428,75.46996763505422
4,21.642857142857142,14.72857142857143,74.30089777714558
5,17.871428571428574,9.057142857142859,67.89048805659772
6,30.1,22.142857142857142,71.93551038970251
7,34.15714285714285,22.37142857142857,61.684966191741175
8,29.599999999999998,16.97142857142857,58.87284727967529
9,34.92857142857143,22.52857142857143,60.21585020335597
10,35.65714285714286,25.314285714285717,65.72736082651613
11,27.157142857142855,14.785714285714286,59.17638055147577
12,34.371428571428574,20.5,56.50453837937075
13,38.32857142857143,23.971428571428568,55.943043884503695
14,43.11428571428571,23.342857142857145,45.27096586401937
15,39.528571428571425,27.214285714285715,61.07163855123679
16,48.542857142857144,28.071428571428573,44.8472197774589
17,39.51428571428571,29.38571428571429,66.79220202563651
18,53.614285714285714,31.114285714285717,42.08155625690618
19,41.4,30.22857142857143,64.24914685515218
20,47.0,36.51428571428571,66.74605330566543
21,45.885714285714286,33.34285714285714,61.367775163644055
22,56.32857142857143,33.72857142857143,42.352069176024685
23,62.528571428571425,42.82857142857142,48.481610943368906
24,52.91428571428571,33.642857142857146,47.79657683871045
25,59.74285714285715,31.45714285714286,34.19960508645365
26,68.47142857142856,39.128571428571426,34.17397784553843
27,58.94285714285714,35.84285714285714,41.93564974926034
28,56.214285714285715,37.08571428571429,48.58541521004067
29,66.4857142857143,37.32857142857143,34.10404119317244
30,67.71428571428571,38.614285714285714,34.3778378403292
31,63.45714285714286,31.599999999999998,30.16563626051517
32,58.34285714285714,39.24285714285715,48.96910096068983
33,62.371428571428574,34.98571428571428,35.890245263987076
34,56.57142857142857,28.857142857142858,34.47855925560413
35,60.91428571428571,36.357142857142854,39.89670714109401
36,49.457142857142856,32.82857142857143,52.57070335798514
37,47.857142857142854,33.44285714285714,57.20257518004098
38,47.57142857142857,37.142857142857146,66.96537636210044
39,52.82857142857143,39.08571428571429,59.44674947009898
40,41.62857142857143,33.65714285714285,73.12110565672872
41,40.95714285714286,28.628571428571426,61.23130785188962
42,40.55714285714286,27.771428571428576,60.039756149256384
43,44.557142857142864,34.728571428571435,68.21255891116876
44,38.74285714285714,25.071428571428577,57.62768784419564
45,39.9,28.014285714285716,62.20803738432947
46,34.82857142857143,23.62857142857143,63.313178713430574
47,30.671428571428574,18.75714285714286,60.86584107405643
48,25.214285714285715,17.214285714285715,71.2598956567642
49,10.700000000000001,2.8857142857142857,70.1501891871517
50,7.699999999999998,0.3714285714285711,71.39202455489009
51,17.085714285714285,8.628571428571428,68.89003587903201
52,15.683333333333335,6.066666666666666,65.19352276032137
53,-2.8666666666666667,-7.466666666666666,80.14405084857745
