week,temp,dewp,hum
1,46.77142857142858,32.18571428571428,56.65450371273211
2,45.9,30.800000000000004,55.36399148908395
3,39.871428571428574,27.671428571428574,61.406485547645126
4,48.285714285714285,39.714285714285715,72.09647945364365
5,52.67142857142857,40.41428571428571,62.96193355168228
6,42.185714285714276,21.928571428571427,44.204215941531
7,53.957142857142856,41.6,62.88418349876679
8,54.957142857142856,40.714285714285715,58.59263018038078
9,54.55714285714286,41.64285714285713,61.6244533520927
10,66.3,54.714285714285715,66.26765364776557
11,67.94285714285715,54.02857142857142,61.06765453544376
12,59.42857142857143,49.57142857142856,69.81878042672821
13,64.15714285714286,51.94285714285714,64.50601436774006
14,60.45714285714285,39.614285714285714,46.07277471036662
15,61.51428571428571,53.14285714285715,73.97902879352418
16,66.27142857142859,54.34285714285715,65.44155074100641
17,73.72857142857143,64.18571428571428,72.11319146660551
18,68.24285714285715,53.57142857142857,59.4394064156351
19,72.4,57.00000000000001,58.43337465560406
20,70.15714285714286,63.07142857142857,78.25814788814867
21,73.68571428571428,61.08571428571429,64.75389484118604
22,79.02857142857142,68.74285714285715,70.80935778547212
23,78.67142857142856,67.32857142857142,68.24431512921132
24,81.89999999999999,70.54285714285713,68.5602735944198
25,82.14285714285714,64.42857142857143,55.09554185083757
26,81.8,71.41428571428573,70.84957178034463
27,84.89999999999999,72.9857142857143,67.60137684841871
28,82.8,70.18571428571428,65.78490625706922
29,81.97142857142858,72.85714285714286,73.97778391040865
30,85.02857142857142,71.45714285714286,63.93437268053058
31,81.15714285714286,75.21428571428571,82.21017094910817
32,81.27142857142857,75.07142857142857,81.51525764479628
33,81.8,75.11428571428571,80.241238795556
34,81.5,70.94285714285714,70.40808172520144
35,77.54285714285713,70.38571428571429,78.65538509223352
36,78.32857142857142,65.87142857142858,65.62552492550992
37,76.94285714285715,69.72857142857144,78.45483357674271
38,78.5,68.62857142857143,71.76898795136493
39,72.99999999999999,59.51428571428572,62.665099481496064
40,73.57142857142857,60.42857142857142,63.50527296969858
41,65.14285714285715,53.8,66.72185602147677
42,67.11428571428571,53.114285714285714,60.769203625578506
43,65.38571428571429,52.785714285714285,63.74709214732813
44,65.71428571428571,53.6,64.93255991396843
45,55.74285714285714,39.08571428571428,53.45151240158136
46,53.971428571428575,38.07142857142857,54.79338672008724
47,52.84285714285714,35.885714285714286,52.39471964215427
48,57.58571428571428,46.01428571428571,65.26182555563067
49,48.74285714285715,37.97142857142857,66.21005903846738
50,54.9,46.52857142857143,73.33058940772362
51,51.14285714285715,44.04285714285714,76.58931037782047
52,57.06666666666667,45.18333333333334,64.4315331846426
53,47.666666666666664,31.766666666666666,53.860837467922494
