week,temp,dewp,hum
1,27.62857142857143,21.38571428571429,77.0766372636543
2,34.214285714285715,24.271428571428572,66.6489284888451
3,40.199999999999996,25.25714285714286,54.870383047955194
4,35.94285714285714,23.2,59.49682896173042
5,33.5,16.428571428571427,49.12872998479284
6,37.04285714285714,14.77142857142857,39.71589418872139
7,40.57142857142857,19.24285714285714,41.97509988803071
8,32.41428571428572,17.228571428571428,53.12156347106618
9,44.800000000000004,21.585714285714285,39.42239770534548
10,46.214285714285715,30.385714285714283,53.79845427140902
11,47.57142857142857,23.38571428571429,38.2965665315353
12,40.457142857142856,26.657142857142855,57.56946087018557
13,52.24285714285713,29.34285714285715,41.18122881938432
14,44.785714285714285,21.814285714285717,39.8266235762063
15,52.24285714285714,24.285714285714285,33.4253370002083
16,53.18571428571429,31.642857142857142,43.66989311047613
17,48.38571428571429,19.771428571428572,31.881171404919765
18,60.48571428571428,24.499999999999996,25.034530620785826
19,57.92857142857143,30.185714285714287,34.6605709817686
20,52.72857142857142,32.52857142857143,46.02114553899849
21,54.32857142857143,28.74285714285714,37.228179264154
22,56.52857142857142,28.685714285714283,34.290763642174
23,62.971428571428575,35.642857142857146,36.06903790496471
24,69.84285714285714,31.614285714285717,24.20060606059429
25,74.91428571428571,31.042857142857144,19.926134129937235
26,73.45714285714287,40.87142857142857,30.8711738175652
27,80.82857142857142,37.91428571428572,21.55426173279779
28,73.17142857142858,33.41428571428572,23.24099389056512
29,77.29999999999998,37.0,23.348358940875425
30,78.04285714285716,36.22857142857143,22.099498108285527
31,76.87142857142858,37.057142857142864,23.73539925794299
32,76.7,31.014285714285712,18.754489920494528
33,75.45714285714287,30.742857142857144,19.332100524249547
34,79.60000000000001,39.185714285714276,23.58132147971617
35,71.68571428571428,26.699999999999996,18.59947996013947
36,74.35714285714286,34.285714285714285,23.12522290042756
37,68.35714285714285,40.39999999999999,36.04763461790285
38,70.12857142857142,30.94285714285714,23.324221778805335
39,68.97142857142858,33.971428571428575,27.406918136409658
40,54.25714285714286,32.08571428571428,42.74845655412663
41,59.24285714285714,36.1,41.91286075639005
42,55.628571428571426,30.8,38.61026940618971
43,45.59999999999999,16.442857142857143,30.68849949675439
44,40.199999999999996,17.014285714285716,38.695395652184104
45,37.699999999999996,24.91428571428571,59.63897641100192
46,42.628571428571426,21.728571428571428,43.09262672486613
47,40.728571428571435,22.5,47.90191069927916
48,32.642857142857146,12.957142857142859,43.69303191969235
49,26.54285714285714,8.200000000000001,45.321355996190384
50,27.242857142857144,13.471428571428572,55.66965273432398
51,23.58571428571429,5.614285714285714,45.58363734275705
52,34.5625,15.275000000000002,44.787363612974964
