week,temp,dewp,hum
1,23.785714285714285,16.0,71.76228128208703
2,17.985714285714284,-0.2999999999999997,43.96598011576941
3,-9.62857142857143,1410.5285714285712,412543395.9559895
4,13.771428571428572,2.8571428571428577,61.16565366254147
5,14.27142857142857,4.9142857142857155,65.78108627300787
6,1.0857142857142859,-8.657142857142857,62.772965273908454
7,7.042857142857143,-3.5714285714285716,61.039937832323496
8,14.557142857142859,4.714285714285714,64.37183378758142
9,8.27142857142857,-4.671428571428572,54.782624227386734
10,17.485714285714288,-1.6428571428571428,42.16794328802405
11,14.328571428571427,0.5571428571428567,53.635602447979224
12,24.442857142857143,15.528571428571428,68.40305924512678
13,9.528571428571427,1.042857142857143,67.8526910799576
14,15.799999999999999,8.528571428571428,72.50849882980346
15,8.328571428571427,0.21428571428571352,68.88784385965675
16,22.514285714285716,14.400000000000002,70.59836214061508
17,36.642857142857146,26.442857142857147,66.24190865867814
18,28.071428571428566,18.585714285714285,67.1779714634547
19,36.48571428571429,20.928571428571427,52.913162497647434
20,47.48571428571428,31.071428571428573,52.72642273446549
21,48.91428571428571,35.785714285714285,60.35841994100316
22,49.785714285714285,36.44285714285714,59.96755383649488
23,51.800000000000004,37.48571428571428,57.99031302431802
24,53.628571428571426,38.91428571428571,57.34431878337914
25,52.17142857142857,40.957142857142856,65.49313066521478
26,52.25714285714287,38.65714285714286,59.70092262766633
27,53.728571428571435,38.471428571428575,56.15457132688577
28,49.214285714285715,37.971428571428575,65.05493185933139
29,54.528571428571425,42.142857142857146,62.888472846649044
30,54.74285714285713,43.81428571428571,66.52918663763134
31,49.957142857142856,36.357142857142854,59.385122510425994
32,49.68571428571429,39.51428571428572,67.89447222822385
33,53.75714285714286,39.300000000000004,57.94061653942325
34,48.74285714285714,36.385714285714286,62.20482282117084
35,50.1,38.2,63.5114964241995
36,47.385714285714286,32.44285714285714,55.934963593109735
37,50.28571428571428,35.34285714285714,56.35574792657192
38,45.528571428571425,32.885714285714286,61.074137815295735
39,36.385714285714286,22.17142857142857,55.98892514884086
40,36.58571428571428,25.928571428571427,64.993422321554
41,34.34285714285714,22.5,61.56223231789545
42,27.185714285714287,16.414285714285715,63.44470128303704
43,24.757142857142856,14.057142857142855,63.312369968149994
44,13.842857142857143,3.8142857142857145,63.727224883549695
45,19.357142857142858,8.157142857142857,61.17438250536933
46,-0.5571428571428573,-13.12857142857143,54.327142670713144
47,-11.071428571428571,-23.97142857142857,51.630730669567235
48,3.6000000000000005,-6.314285714285715,62.61518244567091
49,22.857142857142858,11.114285714285714,60.20447536912544
50,19.571428571428573,8.057142857142859,60.344551337444145
51,4.628571428571432,-5.2285714285714295,62.936923955152515
52,-8.087499999999999,2490.6625,1863698785.1956997
