week,temp,dewp,hum
1,19.47142857142857,10.200000000000001,66.7170125475751
2,21.928571428571427,14.1,71.41910299154183
3,7.914285714285714,-0.2999999999999997,68.51339294584928
4,4.1,-4.085714285714285,68.11844483225647
5,11.657142857142857,2.4857142857142853,65.99725166660221
6,11.785714285714286,3.7714285714285714,69.63696764702344
7,19.119999999999997,10.34,68.15083575466065
8,13.050000000000002,-0.2833333333333335,54.53992712869445
9,18.128571428571426,8.12857142857143,64.3978317157432
10,25.5,18.857142857142858,75.57231412402436
11,27.7,15.87142857142857,60.67086437832236
12,24.842857142857138,14.257142857142858,63.641665036345785
13,31.11428571428572,18.32857142857143,58.695303192280804
14,32.98571428571429,18.757142857142856,55.44323615984502
15,36.128571428571426,22.814285714285717,58.11234689791819
16,36.65714285714286,23.728571428571428,59.13685596851089
17,46.25714285714286,33.6,61.13773511489371
18,46.800000000000004,36.74285714285714,67.86006464072031
19,48.61428571428572,38.114285714285714,66.9026481883544
20,52.885714285714286,43.785714285714285,71.12451622831897
21,55.10000000000001,47.25714285714286,74.82537191183576
22,57.61428571428572,44.442857142857136,61.4197520430678
23,60.4,49.01428571428571,66.05899777659913
24,58.471428571428575,50.55714285714286,74.94427197855599
25,60.10000000000001,50.9,71.61556988423307
26,65.18571428571428,55.9,71.91288835828512
27,66.22857142857143,53.68571428571429,63.984658199816494
28,66.65714285714286,54.628571428571426,65.24943547756122
29,68.07142857142857,57.628571428571426,69.26939835549544
30,64.41428571428571,55.7,73.33978515160615
31,65.57142857142857,58.628571428571426,78.2802331682794
32,63.628571428571426,57.2,79.58232076082066
33,66.1,57.37142857142857,73.46599723710149
34,63.37142857142857,55.114285714285714,74.4658837076445
35,60.3,53.25714285714286,77.55716246443689
36,58.11428571428571,49.971428571428575,74.2772173100464
37,55.25714285714286,46.34285714285714,71.87894303039607
38,57.48571428571429,50.77142857142858,78.26271786692712
39,56.6,47.75714285714286,72.21155563547401
40,50.0,38.27142857142858,63.92651529714429
41,52.82857142857143,42.314285714285724,67.36549909815749
42,47.75714285714286,39.58571428571428,73.17244821415841
43,38.17142857142858,27.957142857142856,66.39312424041802
44,37.128571428571426,25.528571428571432,62.5712220380764
45,44.17142857142858,31.885714285714283,61.77336484040068
46,40.74285714285714,29.414285714285715,63.754735517088164
47,27.357142857142858,18.5,68.92500539239072
48,35.05714285714286,28.514285714285712,76.80705087620348
49,31.47142857142857,25.24285714285714,77.47742309751
50,24.414285714285715,16.357142857142858,70.993168790599
51,15.200000000000001,7.800000000000002,72.02228029444613
52,24.587500000000002,18.612500000000004,77.67771732382354
