week,temp,dewp,hum
1,27.500000000000007,10.399999999999999,48.08286502367536
2,31.271428571428572,9.142857142857142,38.97538179568068
3,32.92857142857142,9.8,37.54818679820673
4,31.542857142857144,9.842857142857143,39.77780787652464
5,35.15714285714286,13.87142857142857,41.13839983762242
6,28.900000000000002,20.12857142857143,69.36169810673726
7,44.385714285714286,20.842857142857138,38.8086588493607
8,42.58571428571428,6.6,22.250529649479116
9,42.457142857142856,19.357142857142858,39.220032417539166
10,40.885714285714286,25.857142857142858,54.77843866566246
11,41.9,17.4,36.84150094604872
12,43.857142857142854,8.914285714285713,23.52755981985912
13,47.51428571428572,16.4,28.496897197584993
14,44.957142857142856,13.385714285714284,27.519645268924258
15,52.91428571428572,13.171428571428569,20.253464443964912
16,48.942857142857136,24.185714285714287,37.61760201953571
17,55.285714285714285,20.04285714285714,25.007366261525394
18,50.057142857142864,15.414285714285715,24.82805864548278
19,56.957142857142856,16.271428571428572,20.01826683090609
20,52.614285714285714,20.485714285714288,28.095209870836925
21,60.48571428571428,25.38571428571429,25.974617267930512
22,66.71428571428571,38.714285714285715,35.72426170592449
23,72.11428571428571,28.842857142857145,20.01854297695322
24,68.68571428571428,28.371428571428574,22.06753208073294
25,71.65714285714286,29.485714285714284,20.871112293367926
26,75.22857142857143,30.657142857142855,19.41248472201374
27,73.32857142857142,43.94285714285714,34.89020438292981
28,72.02857142857144,49.65714285714285,45.21619093877582
29,70.34285714285714,51.34285714285715,50.96698870499357
30,75.97142857142856,47.814285714285724,36.978523944630496
31,66.18571428571428,54.4,65.77312493760972
32,68.2,49.957142857142856,52.09822995842725
33,69.50000000000001,50.34285714285714,50.54703687999294
34,69.01428571428572,44.25714285714286,40.87910129083074
35,66.8857142857143,43.72857142857142,43.106433732995356
36,69.68571428571428,40.871428571428574,35.079144766209396
37,65.08571428571427,46.199999999999996,50.40217190459396
38,66.3,49.471428571428575,54.63165237310263
39,65.38571428571429,48.628571428571426,54.64681977327377
40,57.34285714285714,28.7,33.31797299963428
41,56.885714285714286,34.214285714285715,42.321336888992526
42,53.67142857142857,29.228571428571428,38.89663023159546
43,56.07142857142857,35.728571428571435,46.28883057415164
44,52.357142857142854,25.957142857142856,35.6809530937862
45,44.0,24.657142857142862,46.23498095394316
46,37.4,19.5,48.031142274261384
47,33.300000000000004,13.657142857142858,43.88648112082987
48,37.028571428571425,12.900000000000002,36.60713274484093
49,40.57142857142857,26.800000000000004,57.65394677262332
50,39.18571428571429,25.757142857142856,58.27616522810951
51,31.557142857142853,21.87142857142857,67.04042365901526
52,27.428571428571434,14.257142857142854,57.18223771678147
