week,temp,dewp,hum
1,28.528571428571432,9.914285714285715,45.107179998774676
2,38.5,21.32857142857143,49.7219686568542
3,46.32857142857142,38.74285714285714,74.71934347274652
4,39.528571428571425,26.414285714285715,59.0886582628515
5,38.55714285714286,30.785714285714285,73.39366427817691
6,35.57142857142857,22.37142857142857,58.31152750140763
7,40.07142857142857,19.900000000000002,44.014619184135796
8,41.68571428571429,25.08571428571429,51.43729579956254
9,41.62857142857143,19.171428571428574,40.17120350928785
10,53.142857142857146,39.98571428571429,60.86105296299213
11,55.17142857142857,35.971428571428575,48.28662443992146
12,52.71428571428572,37.271428571428565,55.601175331370186
13,64.91428571428573,39.01428571428571,38.475903508432935
14,67.44285714285715,43.857142857142854,42.49359049648226
15,65.97142857142856,41.42857142857142,40.73097595942638
16,63.542857142857144,46.199999999999996,53.19350792966511
17,64.57142857142857,47.72857142857142,54.35516503562056
18,71.41666666666666,54.900000000000006,55.98625528870702
19,69.6,57.5,65.43058347664532
20,70.6,59.699999999999996,68.41987020344266
21,74.24285714285715,61.58571428571428,64.6893631623484
22,75.7,67.22857142857143,75.0378943810378
23,78.60000000000001,64.68571428571428,62.4129776232053
24,80.84285714285714,67.07142857142857,62.99840425977402
25,83.14285714285714,67.11428571428571,58.554472338147775
26,78.77142857142859,64.12857142857142,60.866168462980056
27,83.11428571428573,62.47142857142857,49.849145981351874
28,80.71428571428571,69.12857142857143,67.89940950832164
29,85.85714285714286,69.72857142857143,58.70588385069271
30,80.42857142857144,70.68571428571428,72.2752142280155
31,80.55714285714285,70.45714285714286,71.41490458171505
32,82.3,71.12857142857142,69.0372285545621
33,80.02857142857142,72.24285714285713,77.19520617400596
34,78.08571428571429,65.71428571428572,65.79298742482021
35,77.95714285714287,57.75714285714286,49.88210423339897
36,76.15714285714286,59.12857142857143,55.61227574865539
37,77.27142857142857,54.84285714285715,45.92167356459187
38,78.51428571428572,60.857142857142854,54.704846503503155
39,65.42857142857143,53.12857142857143,64.45789990454965
40,62.91428571428572,42.2,46.68710119765586
41,65.27142857142857,44.18571428571429,46.39070642110515
42,62.32857142857143,43.51428571428572,50.12379684324847
43,65.04285714285714,51.31428571428571,61.108835416102416
44,49.17142857142857,34.01428571428571,55.7162427386308
45,55.9,32.7,41.27745201185352
46,53.128571428571426,40.4,61.880184179185605
47,53.300000000000004,41.9,65.1634882635656
48,42.47142857142857,29.785714285714285,60.55140276200608
49,33.41428571428572,14.671428571428573,45.6700062394429
50,33.271428571428565,19.12857142857143,55.690361276316935
51,38.528571428571425,24.671428571428574,57.15270097194786
52,37.54,18.220000000000002,45.21981113879964
53,32.76666666666667,15.9,49.4474943361563
