week,temp,dewp,hum
1,42.111111111111114,9999.9,1444468300.2158024
2,54.24285714285714,9999.9,916796036.3842927
3,38.07142857142857,9999.9,1689848821.8993702
4,37.94285714285714,9999.9,1698388083.5376966
5,43.92857142857143,9999.9,1347259739.180355
6,55.61428571428572,9999.9,872182473.3267831
7,48.885714285714286,9999.9,1117265464.2212512
8,47.857142857142854,9999.9,1161123226.476218
9,50.142857142857146,9999.9,1066156557.8616086
10,49.185714285714276,9999.9,1104824749.6818275
11,57.34285714285715,9999.9,819375300.4524595
12,59.57142857142857,9999.9,756501903.786422
13,58.98571428571428,9999.9,772485838.5491586
14,62.9,9999.9,672415112.0720489
15,65.24285714285715,9999.9,619516647.4166142
16,55.68571428571429,9999.9,869926340.2737794
17,68.27142857142857,9999.9,557924046.375789
18,64.05714285714285,9999.9,645680719.8685408
19,69.88571428571427,9999.9,527923822.6206602
20,64.55714285714286,9999.9,634499425.018014
21,74.05714285714285,9999.9,458450106.8232316
22,76.22857142857141,9999.9,426396230.9999269
23,80.08571428571429,9999.9,375484012.24554354
24,78.07142857142857,9999.9,401161873.29772615
25,76.47142857142858,9999.9,422970761.74552244
26,78.0,9999.9,402108057.84841657
27,75.34,9999.9,439198059.1111306
28,80.2,9999.9,374083561.9495781
29,79.04285714285713,9999.9,388539426.6438579
30,79.92857142857143,9999.9,377419280.33261555
31,81.18571428571428,9999.9,362245830.5672446
32,78.78571428571429,9999.9,391836598.19598466
33,75.10000000000001,9999.9,442729545.09256846
34,77.35714285714286,9999.9,410737661.8750558
35,76.15714285714286,9999.9,427409653.1124777
36,74.4,9999.9,453213475.40146166
37,79.78571428571429,9999.9,379188364.73706543
38,69.72857142857141,9999.9,530763134.22656757
39,68.21428571428572,9999.9,559020546.8496667
40,66.25714285714285,9999.9,598077051.8330231
41,70.17142857142856,9999.9,522805041.8798182
42,65.72857142857143,9999.9,609144033.8915324
43,57.728571428571435,9999.9,808086634.7668681
44,49.271428571428565,9999.9,1101298759.8239107
45,55.114285714285714,9999.9,888160069.7493281
46,53.628571428571426,9999.9,937602985.1368418
47,42.15714285714285,9999.9,1441911668.4292593
48,52.4,9999.9,980821425.3446778
49,40.471428571428575,9999.9,1538922367.247919
50,45.8,9999.9,1254731703.8291605
51,57.48571428571429,9999.9,815173845.0225732
52,53.42857142857143,9999.9,944490972.10632
